Mes, Año de Año;Dep;Municipio;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2019;Boyacá;Nuevo Colón;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Nuevo Colón;Subsidiado;4204;;0;0;4204;0;0;0;0;4204
diciembre 2019;Boyacá;San Eduardo;Excepción;31;;0;31;31;0;0;0;0;0
diciembre 2019;Boyacá;San Eduardo;Poblacion;0;0;0;0;1850;1850;0;0;0;0
diciembre 2019;Boyacá;San Eduardo;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Eduardo;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Eduardo;Contributivo;116;;116;0;116;0;0;0;0;0
diciembre 2019;Boyacá;San Eduardo;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Eduardo;Subsidiado;1255;;0;0;1255;0;0;0;0;1255
diciembre 2019;Boyacá;Chitaraque;Excepción;48;;0;48;48;0;0;0;0;0
diciembre 2019;Boyacá;Chitaraque;Poblacion;0;0;0;0;5298;5298;0;0;0;0
diciembre 2019;Boyacá;Chitaraque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chitaraque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chitaraque;Contributivo;170;;170;0;170;0;0;0;0;0
diciembre 2019;Boyacá;Chitaraque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chitaraque;Subsidiado;4842;;0;0;4842;0;0;0;0;4842
diciembre 2019;Boyacá;Miraflores;Excepción;319;;0;319;319;0;0;0;0;0
diciembre 2019;Boyacá;Miraflores;Poblacion;0;0;0;0;9802,000000000;9802,000000000;0;0;0;0
diciembre 2019;Boyacá;Miraflores;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Miraflores;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Miraflores;Contributivo;2087;;2087;0;2087;0;0;0;0;0
diciembre 2019;Boyacá;Miraflores;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Miraflores;Subsidiado;5252;;0;0;5252;0;0;0;0;5252
diciembre 2019;Boyacá;Ramiriquí;Excepción;157;;0;157;157;0;0;0;0;0
diciembre 2019;Boyacá;Ramiriquí;Poblacion;0;0;0;0;9679;9679;0;0;0;0
diciembre 2019;Boyacá;Ramiriquí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Ramiriquí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Ramiriquí;Contributivo;1776;;1776;0;1776;0;0;0;0;0
diciembre 2019;Boyacá;Ramiriquí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Ramiriquí;Subsidiado;7109;;0;0;7109;0;0;0;0;7109
diciembre 2019;Boyacá;Sora;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;Sora;Poblacion;0;0;0;0;3030;3030;0;0;0;0
diciembre 2019;Boyacá;Sora;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sora;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sora;Contributivo;176;;176;0;176;0;0;0;0;0
diciembre 2019;Boyacá;Sora;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sora;Subsidiado;2134;;0;0;2134;0;0;0;0;2134
diciembre 2019;Boyacá;Susacón;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2019;Boyacá;Susacón;Poblacion;0;0;0;0;2861;2861;0;0;0;0
diciembre 2019;Boyacá;Susacón;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Susacón;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Susacón;Contributivo;130;;130;0;130;0;0;0;0;0
diciembre 2019;Boyacá;Susacón;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Susacón;Subsidiado;1901;;0;0;1901;0;0;0;0;1901
diciembre 2019;Boyacá;Cucaita;Excepción;11;;0;11;11;0;0;0;0;0
diciembre 2019;Boyacá;Cucaita;Poblacion;0;0;0;0;4709,000000000;4709,000000000;0;0;0;0
diciembre 2019;Boyacá;Cucaita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cucaita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cucaita;Contributivo;324;;324;0;324;0;0;0;0;0
diciembre 2019;Boyacá;Cucaita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cucaita;Subsidiado;2948;;0;0;2948;0;0;0;0;2948
diciembre 2019;Boyacá;Tenza;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2019;Boyacá;Tenza;Poblacion;0;0;0;0;3888;3888;0;0;0;0
diciembre 2019;Boyacá;Tenza;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tenza;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tenza;Contributivo;491;;491;0;491;0;0;0;0;0
diciembre 2019;Boyacá;Tenza;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tenza;Subsidiado;2310;;0;0;2310;0;0;0;0;2310
diciembre 2019;Boyacá;Santana;Excepción;158;;0;158;158;0;0;0;0;0
diciembre 2019;Boyacá;Santana;Poblacion;0;0;0;0;7605,000000000;7605,000000000;0;0;0;0
diciembre 2019;Boyacá;Santana;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santana;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santana;Contributivo;861;;861;0;861;0;0;0;0;0
diciembre 2019;Boyacá;Santana;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santana;Subsidiado;6052;;0;0;6052;0;0;0;0;6052
diciembre 2019;Boyacá;Chivor;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2019;Boyacá;Chivor;Poblacion;0;0;0;0;1646;1646;0;0;0;0
diciembre 2019;Boyacá;Chivor;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chivor;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chivor;Contributivo;164;;164;0;164;0;0;0;0;0
diciembre 2019;Boyacá;Chivor;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chivor;Subsidiado;1453;;0;0;1453;0;0;0;0;1453
diciembre 2019;Boyacá;Otanche;Excepción;108;;0;108;108;0;0;0;0;0
diciembre 2019;Boyacá;Otanche;Poblacion;0;0;0;0;10696;10696;0;0;0;0
diciembre 2019;Boyacá;Otanche;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Otanche;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Otanche;Contributivo;1040;;1040;0;1040;0;0;0;0;0
diciembre 2019;Boyacá;Otanche;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Otanche;Subsidiado;5603;;0;0;5603;0;0;0;0;5603
diciembre 2019;Boyacá;Somondoco;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2019;Boyacá;Somondoco;Poblacion;0;0;0;0;3342;3342;0;0;0;0
diciembre 2019;Boyacá;Somondoco;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Somondoco;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Somondoco;Contributivo;120;;120;0;120;0;0;0;0;0
diciembre 2019;Boyacá;Somondoco;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Somondoco;Subsidiado;1605;;0;0;1605;0;0;0;0;1605
diciembre 2019;Boyacá;Tópaga;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2019;Boyacá;Tópaga;Poblacion;0;0;0;0;3691,000000000;3691,000000000;0;0;0;0
diciembre 2019;Boyacá;Tópaga;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tópaga;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tópaga;Contributivo;746;;746;0;746;0;0;0;0;0
diciembre 2019;Boyacá;Tópaga;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tópaga;Subsidiado;1870;;0;0;1870;0;0;0;0;1870
diciembre 2019;Boyacá;Maripí;Excepción;43;;0;43;43;0;0;0;0;0
diciembre 2019;Boyacá;Maripí;Poblacion;0;0;0;0;7293,000000000;7293,000000000;0;0;0;0
diciembre 2019;Boyacá;Maripí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Maripí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Maripí;Contributivo;219;;219;0;219;0;0;0;0;0
diciembre 2019;Boyacá;Maripí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Maripí;Subsidiado;4448;;0;0;4448;0;0;0;0;4448
diciembre 2019;Boyacá;Jericó;Excepción;33;;0;33;33;0;0;0;0;0
diciembre 2019;Boyacá;Jericó;Poblacion;0;0;0;0;3751;3751;0;0;0;0
diciembre 2019;Boyacá;Jericó;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Jericó;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Jericó;Contributivo;459;;459;0;459;0;0;0;0;0
diciembre 2019;Boyacá;Jericó;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Jericó;Subsidiado;2711;;0;0;2711;0;0;0;0;2711
diciembre 2019;Boyacá;Moniquirá;Excepción;578;;0;578;578;0;0;0;0;0
diciembre 2019;Boyacá;Moniquirá;Poblacion;0;0;0;0;21182,000000000;21182,000000000;0;0;0;0
diciembre 2019;Boyacá;Moniquirá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Moniquirá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Moniquirá;Contributivo;6842;;6842;0;6842;0;0;0;0;0
diciembre 2019;Boyacá;Moniquirá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Moniquirá;Subsidiado;14811;;0;0;14811;0;0;0;0;14811
diciembre 2019;Boyacá;Chiquinquirá;Excepción;1941;;0;1941;1941;0;0;0;0;0
diciembre 2019;Boyacá;Chiquinquirá;Poblacion;0;0;0;0;69121,000000000;69121,000000000;0;0;0;0
diciembre 2019;Boyacá;Chiquinquirá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chiquinquirá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chiquinquirá;Contributivo;27768;;27768;0;27768;0;0;0;0;0
diciembre 2019;Boyacá;Chiquinquirá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chiquinquirá;Subsidiado;29452;;0;0;29452;0;0;0;0;29452
diciembre 2019;Boyacá;San José De Pare;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2019;Boyacá;San José De Pare;Poblacion;0;0;0;0;4955,000000000;4955,000000000;0;0;0;0
diciembre 2019;Boyacá;San José De Pare;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San José De Pare;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San José De Pare;Contributivo;247;;247;0;247;0;0;0;0;0
diciembre 2019;Boyacá;San José De Pare;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San José De Pare;Subsidiado;3912;;0;0;3912;0;0;0;0;3912
diciembre 2019;Boyacá;San Pablo De Borbur;Excepción;55;;0;55;55;0;0;0;0;0
diciembre 2019;Boyacá;San Pablo De Borbur;Poblacion;0;0;0;0;10341;10341;0;0;0;0
diciembre 2019;Boyacá;San Pablo De Borbur;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Pablo De Borbur;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Pablo De Borbur;Contributivo;367;;367;0;367;0;0;0;0;0
diciembre 2019;Boyacá;San Pablo De Borbur;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Pablo De Borbur;Subsidiado;4677;;0;0;4677;0;0;0;0;4677
diciembre 2019;Boyacá;Cómbita;Excepción;47;;0;47;47;0;0;0;0;0
diciembre 2019;Boyacá;Cómbita;Poblacion;0;0;0;0;15350;15350;0;0;0;0
diciembre 2019;Boyacá;Cómbita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cómbita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cómbita;Contributivo;945;;945;0;945;0;0;0;0;0
diciembre 2019;Boyacá;Cómbita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cómbita;Subsidiado;6473;;0;0;6473;0;0;0;0;6473
diciembre 2019;Boyacá;Covarachía;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2019;Boyacá;Covarachía;Poblacion;0;0;0;0;2702;2702;0;0;0;0
diciembre 2019;Boyacá;Covarachía;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Covarachía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Covarachía;Contributivo;130;;130;0;130;0;0;0;0;0
diciembre 2019;Boyacá;Covarachía;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Covarachía;Subsidiado;2375;;0;0;2375;0;0;0;0;2375
diciembre 2019;Boyacá;Puerto Boyacá;Excepción;890;;0;890;890;0;0;0;0;0
diciembre 2019;Boyacá;Puerto Boyacá;Poblacion;0;0;0;0;56930;56930;0;0;0;0
diciembre 2019;Boyacá;Puerto Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Puerto Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Puerto Boyacá;Contributivo;19125;;19125;0;19125;0;0;0;0;0
diciembre 2019;Boyacá;Puerto Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Puerto Boyacá;Subsidiado;28321;;0;0;28321;0;0;0;0;28321
diciembre 2019;Boyacá;Soracá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2019;Boyacá;Soracá;Poblacion;0;0;0;0;5109,000000000;5109,000000000;0;0;0;0
diciembre 2019;Boyacá;Soracá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Soracá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Soracá;Contributivo;580;;580;0;580;0;0;0;0;0
diciembre 2019;Boyacá;Soracá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Soracá;Subsidiado;4784;;0;0;4784;0;0;0;0;4784
diciembre 2019;Boyacá;Socotá;Excepción;63;;0;63;63;0;0;0;0;0
diciembre 2019;Boyacá;Socotá;Poblacion;0;0;0;0;7353,000000000;7353,000000000;0;0;0;0
diciembre 2019;Boyacá;Socotá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Socotá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Socotá;Contributivo;1673;;1673;0;1673;0;0;0;0;0
diciembre 2019;Boyacá;Socotá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Socotá;Subsidiado;4523;;0;0;4523;0;0;0;0;4523
diciembre 2019;Boyacá;La Capilla;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;La Capilla;Poblacion;0;0;0;0;2359;2359;0;0;0;0
diciembre 2019;Boyacá;La Capilla;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;La Capilla;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;La Capilla;Contributivo;154;;154;0;154;0;0;0;0;0
diciembre 2019;Boyacá;La Capilla;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;La Capilla;Subsidiado;1788;;0;0;1788;0;0;0;0;1788
diciembre 2019;Boyacá;San Mateo;Excepción;91;;0;91;91;0;0;0;0;0
diciembre 2019;Boyacá;San Mateo;Poblacion;0;0;0;0;3304;3304;0;0;0;0
diciembre 2019;Boyacá;San Mateo;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Mateo;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Mateo;Contributivo;363;;363;0;363;0;0;0;0;0
diciembre 2019;Boyacá;San Mateo;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Mateo;Subsidiado;2545;;0;0;2545;0;0;0;0;2545
diciembre 2019;Boyacá;Paipa;Excepción;242;;0;242;242;0;0;0;0;0
diciembre 2019;Boyacá;Paipa;Poblacion;0;0;0;0;31868,000000000;31868,000000000;0;0;0;0
diciembre 2019;Boyacá;Paipa;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Paipa;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Paipa;Contributivo;17144;;17144;0;17144;0;0;0;0;0
diciembre 2019;Boyacá;Paipa;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Paipa;Subsidiado;14410;;0;0;14410;0;0;0;0;14410
diciembre 2019;Boyacá;Santa María;Excepción;39;;0;39;39;0;0;0;0;0
diciembre 2019;Boyacá;Santa María;Poblacion;0;0;0;0;3730,000000000;3730,000000000;0;0;0;0
diciembre 2019;Boyacá;Santa María;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santa María;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santa María;Contributivo;761;;761;0;761;0;0;0;0;0
diciembre 2019;Boyacá;Santa María;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santa María;Subsidiado;2003;;0;0;2003;0;0;0;0;2003
diciembre 2019;Boyacá;Rondón;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;Rondón;Poblacion;0;0;0;0;2751;2751;0;0;0;0
diciembre 2019;Boyacá;Rondón;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Rondón;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Rondón;Contributivo;147;;147;0;147;0;0;0;0;0
diciembre 2019;Boyacá;Rondón;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Rondón;Subsidiado;1823;;0;0;1823;0;0;0;0;1823
diciembre 2019;Boyacá;Cubará;Excepción;130;;0;130;130;0;0;0;0;0
diciembre 2019;Boyacá;Cubará;Poblacion;0;0;0;0;6741,000000000;6741,000000000;0;0;0;0
diciembre 2019;Boyacá;Cubará;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cubará;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cubará;Contributivo;585;;585;0;585;0;0;0;0;0
diciembre 2019;Boyacá;Cubará;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cubará;Subsidiado;7475;;0;0;7475;0;0;0;0;7475
diciembre 2019;Boyacá;Tipacoque;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2019;Boyacá;Tipacoque;Poblacion;0;0;0;0;2969,000000000;2969,000000000;0;0;0;0
diciembre 2019;Boyacá;Tipacoque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tipacoque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tipacoque;Contributivo;249;;249;0;249;0;0;0;0;0
diciembre 2019;Boyacá;Tipacoque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Tipacoque;Subsidiado;2816;;0;0;2816;0;0;0;0;2816
diciembre 2019;Boyacá;Sáchica;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;Sáchica;Poblacion;0;0;0;0;3746,000000000;3746,000000000;0;0;0;0
diciembre 2019;Boyacá;Sáchica;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sáchica;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sáchica;Contributivo;479;;479;0;479;0;0;0;0;0
diciembre 2019;Boyacá;Sáchica;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sáchica;Subsidiado;3525;;0;0;3525;0;0;0;0;3525
diciembre 2019;Boyacá;Sutatenza;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2019;Boyacá;Sutatenza;Poblacion;0;0;0;0;3894;3894;0;0;0;0
diciembre 2019;Boyacá;Sutatenza;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sutatenza;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sutatenza;Contributivo;416;;416;0;416;0;0;0;0;0
diciembre 2019;Boyacá;Sutatenza;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sutatenza;Subsidiado;2551;;0;0;2551;0;0;0;0;2551
diciembre 2019;Boyacá;San Luis De Gaceno;Excepción;106;;0;106;106;0;0;0;0;0
diciembre 2019;Boyacá;San Luis De Gaceno;Poblacion;0;0;0;0;4667,000000000;4667,000000000;0;0;0;0
diciembre 2019;Boyacá;San Luis De Gaceno;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Luis De Gaceno;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Luis De Gaceno;Contributivo;603;;603;0;603;0;0;0;0;0
diciembre 2019;Boyacá;San Luis De Gaceno;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;San Luis De Gaceno;Subsidiado;3234;;0;0;3234;0;0;0;0;3234
diciembre 2019;Boyacá;Boavita;Excepción;137;;0;137;137;0;0;0;0;0
diciembre 2019;Boyacá;Boavita;Poblacion;0;0;0;0;6442;6442;0;0;0;0
diciembre 2019;Boyacá;Boavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Boavita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Boavita;Contributivo;576;;576;0;576;0;0;0;0;0
diciembre 2019;Boyacá;Boavita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Boavita;Subsidiado;3866;;0;0;3866;0;0;0;0;3866
diciembre 2019;Boyacá;Ráquira;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2019;Boyacá;Ráquira;Poblacion;0;0;0;0;14037;14037;0;0;0;0
diciembre 2019;Boyacá;Ráquira;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Ráquira;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Ráquira;Contributivo;993;;993;0;993;0;0;0;0;0
diciembre 2019;Boyacá;Ráquira;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Ráquira;Subsidiado;4060;;0;0;4060;0;0;0;0;4060
diciembre 2019;Boyacá;Cuítiva;Excepción;6;;0;6;6;0;0;0;0;0
diciembre 2019;Boyacá;Cuítiva;Poblacion;0;0;0;0;1846;1846;0;0;0;0
diciembre 2019;Boyacá;Cuítiva;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cuítiva;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cuítiva;Contributivo;143;;143;0;143;0;0;0;0;0
diciembre 2019;Boyacá;Cuítiva;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Cuítiva;Subsidiado;1182;;0;0;1182;0;0;0;0;1182
diciembre 2019;Boyacá;Pesca;Excepción;35;;0;35;35;0;0;0;0;0
diciembre 2019;Boyacá;Pesca;Poblacion;0;0;0;0;7374,000000000;7374,000000000;0;0;0;0
diciembre 2019;Boyacá;Pesca;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Pesca;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Pesca;Contributivo;677;;677;0;677;0;0;0;0;0
diciembre 2019;Boyacá;Pesca;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Pesca;Subsidiado;5313;;0;0;5313;0;0;0;0;5313
diciembre 2019;Boyacá;Santa Sofía;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2019;Boyacá;Santa Sofía;Poblacion;0;0;0;0;2552;2552;0;0;0;0
diciembre 2019;Boyacá;Santa Sofía;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santa Sofía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santa Sofía;Contributivo;255;;255;0;255;0;0;0;0;0
diciembre 2019;Boyacá;Santa Sofía;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Santa Sofía;Subsidiado;1952;;0;0;1952;0;0;0;0;1952
diciembre 2019;Boyacá;Oicatá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2019;Boyacá;Oicatá;Poblacion;0;0;0;0;2833,000000000;2833,000000000;0;0;0;0
diciembre 2019;Boyacá;Oicatá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Oicatá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Oicatá;Contributivo;357;;357;0;357;0;0;0;0;0
diciembre 2019;Boyacá;Oicatá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Oicatá;Subsidiado;1466;;0;0;1466;0;0;0;0;1466
diciembre 2019;Boyacá;Aquitania;Excepción;98;;0;98;98;0;0;0;0;0
diciembre 2019;Boyacá;Aquitania;Poblacion;0;0;0;0;14469;14469;0;0;0;0
diciembre 2019;Boyacá;Aquitania;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Aquitania;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Aquitania;Contributivo;942;;942;0;942;0;0;0;0;0
diciembre 2019;Boyacá;Aquitania;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Aquitania;Subsidiado;13143;;0;0;13143;0;0;0;0;13143
diciembre 2019;Boyacá;Chinavita;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2019;Boyacá;Chinavita;Poblacion;0;0;0;0;3404;3404;0;0;0;0
diciembre 2019;Boyacá;Chinavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chinavita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chinavita;Contributivo;171;;171;0;171;0;0;0;0;0
diciembre 2019;Boyacá;Chinavita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Chinavita;Subsidiado;2081;;0;0;2081;0;0;0;0;2081
diciembre 2019;Boyacá;Jenesano;Excepción;21;;0;21;21;0;0;0;0;0
diciembre 2019;Boyacá;Jenesano;Poblacion;0;0;0;0;7705,000000000;7705,000000000;0;0;0;0
