Mes, Año de Año;Dep;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1901;;0;0;1901;0;0;0;0;1901
diciembre 2019;Boyacá;Excepción;11;;0;11;11;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;4709,000000000;4709,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;324;;324;0;324;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2948;;0;0;2948;0;0;0;0;2948
diciembre 2019;Boyacá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3888;3888;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;491;;491;0;491;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2310;;0;0;2310;0;0;0;0;2310
diciembre 2019;Boyacá;Excepción;158;;0;158;158;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;7605,000000000;7605,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;861;;861;0;861;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;6052;;0;0;6052;0;0;0;0;6052
diciembre 2019;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;1646;1646;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;164;;164;0;164;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1453;;0;0;1453;0;0;0;0;1453
diciembre 2019;Boyacá;Excepción;108;;0;108;108;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;10696;10696;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;1040;;1040;0;1040;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;5603;;0;0;5603;0;0;0;0;5603
diciembre 2019;Boyacá;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3342;3342;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;120;;120;0;120;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1605;;0;0;1605;0;0;0;0;1605
diciembre 2019;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3691,000000000;3691,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;746;;746;0;746;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1870;;0;0;1870;0;0;0;0;1870
diciembre 2019;Boyacá;Excepción;43;;0;43;43;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;7293,000000000;7293,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;219;;219;0;219;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4448;;0;0;4448;0;0;0;0;4448
diciembre 2019;Boyacá;Excepción;33;;0;33;33;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3751;3751;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;459;;459;0;459;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2711;;0;0;2711;0;0;0;0;2711
diciembre 2019;Boyacá;Excepción;578;;0;578;578;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;21182,000000000;21182,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;6842;;6842;0;6842;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;14811;;0;0;14811;0;0;0;0;14811
diciembre 2019;Boyacá;Excepción;1941;;0;1941;1941;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;69121,000000000;69121,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;27768;;27768;0;27768;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;29452;;0;0;29452;0;0;0;0;29452
diciembre 2019;Boyacá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;4955,000000000;4955,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;247;;247;0;247;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;3912;;0;0;3912;0;0;0;0;3912
diciembre 2019;Boyacá;Excepción;55;;0;55;55;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;10341;10341;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;367;;367;0;367;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4677;;0;0;4677;0;0;0;0;4677
diciembre 2019;Boyacá;Excepción;47;;0;47;47;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;15350;15350;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;945;;945;0;945;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;6473;;0;0;6473;0;0;0;0;6473
diciembre 2019;Boyacá;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2702;2702;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;130;;130;0;130;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2375;;0;0;2375;0;0;0;0;2375
diciembre 2019;Boyacá;Excepción;890;;0;890;890;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;56930;56930;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;19125;;19125;0;19125;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;28321;;0;0;28321;0;0;0;0;28321
diciembre 2019;Boyacá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;5109,000000000;5109,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;580;;580;0;580;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4784;;0;0;4784;0;0;0;0;4784
diciembre 2019;Boyacá;Excepción;63;;0;63;63;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;7353,000000000;7353,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;1673;;1673;0;1673;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4523;;0;0;4523;0;0;0;0;4523
diciembre 2019;Boyacá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2359;2359;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;154;;154;0;154;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1788;;0;0;1788;0;0;0;0;1788
diciembre 2019;Boyacá;Excepción;91;;0;91;91;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3304;3304;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;363;;363;0;363;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2545;;0;0;2545;0;0;0;0;2545
diciembre 2019;Boyacá;Excepción;242;;0;242;242;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;31868,000000000;31868,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;17144;;17144;0;17144;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;14410;;0;0;14410;0;0;0;0;14410
diciembre 2019;Boyacá;Excepción;39;;0;39;39;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3730,000000000;3730,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;761;;761;0;761;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2003;;0;0;2003;0;0;0;0;2003
diciembre 2019;Boyacá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2751;2751;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;147;;147;0;147;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1823;;0;0;1823;0;0;0;0;1823
diciembre 2019;Boyacá;Excepción;130;;0;130;130;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;6741,000000000;6741,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;585;;585;0;585;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;7475;;0;0;7475;0;0;0;0;7475
diciembre 2019;Boyacá;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2969,000000000;2969,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;249;;249;0;249;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2816;;0;0;2816;0;0;0;0;2816
diciembre 2019;Boyacá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3746,000000000;3746,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;479;;479;0;479;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;3525;;0;0;3525;0;0;0;0;3525
diciembre 2019;Boyacá;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3894;3894;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;416;;416;0;416;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2551;;0;0;2551;0;0;0;0;2551
diciembre 2019;Boyacá;Excepción;106;;0;106;106;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;4667,000000000;4667,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;603;;603;0;603;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;3234;;0;0;3234;0;0;0;0;3234
diciembre 2019;Boyacá;Excepción;137;;0;137;137;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;6442;6442;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;576;;576;0;576;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;3866;;0;0;3866;0;0;0;0;3866
diciembre 2019;Boyacá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;14037;14037;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;993;;993;0;993;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4060;;0;0;4060;0;0;0;0;4060
diciembre 2019;Boyacá;Excepción;6;;0;6;6;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;1846;1846;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;143;;143;0;143;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1182;;0;0;1182;0;0;0;0;1182
diciembre 2019;Boyacá;Excepción;35;;0;35;35;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;7374,000000000;7374,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;677;;677;0;677;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;5313;;0;0;5313;0;0;0;0;5313
diciembre 2019;Boyacá;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2552;2552;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;255;;255;0;255;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1952;;0;0;1952;0;0;0;0;1952
diciembre 2019;Boyacá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2833,000000000;2833,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;357;;357;0;357;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1466;;0;0;1466;0;0;0;0;1466
diciembre 2019;Boyacá;Excepción;98;;0;98;98;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;14469;14469;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;942;;942;0;942;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;13143;;0;0;13143;0;0;0;0;13143
diciembre 2019;Boyacá;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;3404;3404;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;171;;171;0;171;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2081;;0;0;2081;0;0;0;0;2081
diciembre 2019;Boyacá;Excepción;21;;0;21;21;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;7705,000000000;7705,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;341;;341;0;341;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;5090;;0;0;5090;0;0;0;0;5090
diciembre 2019;Boyacá;Excepción;641;;0;641;641;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;17079;17079;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;6418;;6418;0;6418;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;8161;;0;0;8161;0;0;0;0;8161
diciembre 2019;Boyacá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;5224,000000000;5224,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;197;;197;0;197;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4185;;0;0;4185;0;0;0;0;4185
diciembre 2019;Boyacá;Excepción;25;;0;25;25;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;4333,000000000;4333,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;385;;385;0;385;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;2402;;0;0;2402;0;0;0;0;2402
diciembre 2019;Boyacá;Excepción;42;;0;42;42;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;4326;4326;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;259;;259;0;259;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;3467;;0;0;3467;0;0;0;0;3467
diciembre 2019;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;1021;1021;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;213;;213;0;213;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;678;;0;0;678;0;0;0;0;678
diciembre 2019;Boyacá;Excepción;3353;;0;3353;3353;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;111336;111336;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;84858;;84858;0;84858;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;51087;;0;0;51087;0;0;0;0;51087
diciembre 2019;Boyacá;Excepción;197;;0;197;197;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;18606,000000000;18606,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;5688;;5688;0;5688;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;7441;;0;0;7441;0;0;0;0;7441
diciembre 2019;Boyacá;Excepción;24;;0;24;24;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;2177;2177;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;284;;284;0;284;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;1533;;0;0;1533;0;0;0;0;1533
diciembre 2019;Boyacá;Excepción;135;;0;135;135;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;9053,000000000;9053,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;479;;479;0;479;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;6712;;0;0;6712;0;0;0;0;6712
diciembre 2019;Boyacá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;5802;5802;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;612;;612;0;612;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4510;;0;0;4510;0;0;0;0;4510
diciembre 2019;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;5256,000000000;5256,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;116;;116;0;116;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Subsidiado;4200;;0;0;4200;0;0;0;0;4200
diciembre 2019;Boyacá;Excepción;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Poblacion;0;0;0;0;5732,000000000;5732,000000000;0;0;0;0
diciembre 2019;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2019;Boyacá;Contributivo;1093;;1093;0;1093;0;0;0;0;0
diciembre 2019;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
