Mes, Año de Año;Dep;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2018;Boyacá;Subsidiado;1442;;0;0;1442;0;0;0;0;1442
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;1668;1668;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;96;;0;96;96;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;183;;183;0;183;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;2802;;0;0;2802;0;0;0;0;2802
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;3999,000000000;3999,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;426;;426;0;426;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;3780;;0;0;3780;0;0;0;0;3780
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;5247,000000000;5247,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;43;;0;43;43;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;1538;;1538;0;1538;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;5041;;0;0;5041;0;0;0;0;5041
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;13405;13405;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;21;;0;21;21;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;509;;509;0;509;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;2202;;0;0;2202;0;0;0;0;2202
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;3601,000000000;3601,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;320;;0;320;320;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;2046;;2046;0;2046;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;5418;;0;0;5418;0;0;0;0;5418
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;9785,000000000;9785,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;6;;0;6;6;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;525;;525;0;525;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1066;;0;0;1066;0;0;0;0;1066
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;2412,000000000;2412,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;72;;0;72;72;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;545;;545;0;545;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;9451;;0;0;9451;0;0;0;0;9451
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;12183;12183;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;25;;0;25;25;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;583;;583;0;583;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;3774;;0;0;3774;0;0;0;0;3774
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;4297;4297;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;34;;0;34;34;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;169;;169;0;169;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;3709;;0;0;3709;0;0;0;0;3709
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;5751,000000000;5751,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;1;;0;1;1;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;172;;172;0;172;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;2419;;0;0;2419;0;0;0;0;2419
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;4779;4779;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;15;;0;15;15;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;271;;271;0;271;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;4250;;0;0;4250;0;0;0;0;4250
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;6680,000000000;6680,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;84;;84;0;84;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1673;;0;0;1673;0;0;0;0;1673
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;2530;2530;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;24;;0;24;24;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;199;;199;0;199;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;3436;;0;0;3436;0;0;0;0;3436
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;4565,000000000;4565,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;116;;116;0;116;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1212;;0;0;1212;0;0;0;0;1212
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;1939,000000000;1939,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;415;;415;0;415;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;2600;;0;0;2600;0;0;0;0;2600
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;3939;3939;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;155;;0;155;155;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;451;;451;0;451;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;3488;;0;0;3488;0;0;0;0;3488
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;6609;6609;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;166;;166;0;166;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;3809;;0;0;3809;0;0;0;0;3809
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;4857;4857;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;113;;113;0;113;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1549;;0;0;1549;0;0;0;0;1549
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;2344;2344;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;41;;0;41;41;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;94;;94;0;94;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1722;;0;0;1722;0;0;0;0;1722
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;2509;2509;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;3597;;0;3597;3597;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;78129;;78129;0;78129;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;44088;;0;0;44088;0;0;0;0;44088
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;113954;113954;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;223;;223;0;223;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1061;;0;0;1061;0;0;0;0;1061
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;1933,000000000;1933,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;103;;0;103;103;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;270;;270;0;270;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;5452;;0;0;5452;0;0;0;0;5452
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;10337;10337;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;64;;0;64;64;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;1819;;1819;0;1819;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;6407;;0;0;6407;0;0;0;0;6407
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;10007;10007;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;1145;;1145;0;1145;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;4297;;0;0;4297;0;0;0;0;4297
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;7340;7340;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;81;;81;0;81;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;430;;0;0;430;0;0;0;0;430
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;1251;1251;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2018;Boyacá;Contributivo;338;;338;0;338;0;0;0;0;0
diciembre 2018;Boyacá;Subsidiado;1825;;0;0;1825;0;0;0;0;1825
diciembre 2018;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Poblacion;0;0;0;0;4531,000000000;4531,000000000;0;0;0;0
diciembre 2018;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
