Mes, Año de Año;Dep;Municipio;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2018;Boyacá;Duitama;Contributivo;78129;;78129;0;78129;0;0;0;0;0
diciembre 2018;Boyacá;Duitama;Subsidiado;44088;;0;0;44088;0;0;0;0;44088
diciembre 2018;Boyacá;Duitama;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Duitama;Poblacion;0;0;0;0;113954;113954;0;0;0;0
diciembre 2018;Boyacá;Duitama;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Duitama;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Betéitiva;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2018;Boyacá;Betéitiva;Contributivo;223;;223;0;223;0;0;0;0;0
diciembre 2018;Boyacá;Betéitiva;Subsidiado;1061;;0;0;1061;0;0;0;0;1061
diciembre 2018;Boyacá;Betéitiva;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Betéitiva;Poblacion;0;0;0;0;1933,000000000;1933,000000000;0;0;0;0
diciembre 2018;Boyacá;Betéitiva;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Betéitiva;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Úmbita;Excepción;103;;0;103;103;0;0;0;0;0
diciembre 2018;Boyacá;Úmbita;Contributivo;270;;270;0;270;0;0;0;0;0
diciembre 2018;Boyacá;Úmbita;Subsidiado;5452;;0;0;5452;0;0;0;0;5452
diciembre 2018;Boyacá;Úmbita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Úmbita;Poblacion;0;0;0;0;10337;10337;0;0;0;0
diciembre 2018;Boyacá;Úmbita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Úmbita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Toca;Excepción;64;;0;64;64;0;0;0;0;0
diciembre 2018;Boyacá;Toca;Contributivo;1819;;1819;0;1819;0;0;0;0;0
diciembre 2018;Boyacá;Toca;Subsidiado;6407;;0;0;6407;0;0;0;0;6407
diciembre 2018;Boyacá;Toca;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Toca;Poblacion;0;0;0;0;10007;10007;0;0;0;0
diciembre 2018;Boyacá;Toca;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Toca;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Sotaquirá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2018;Boyacá;Sotaquirá;Contributivo;1145;;1145;0;1145;0;0;0;0;0
diciembre 2018;Boyacá;Sotaquirá;Subsidiado;4297;;0;0;4297;0;0;0;0;4297
diciembre 2018;Boyacá;Sotaquirá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Sotaquirá;Poblacion;0;0;0;0;7340;7340;0;0;0;0
diciembre 2018;Boyacá;Sotaquirá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Sotaquirá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Busbanzá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2018;Boyacá;Busbanzá;Contributivo;81;;81;0;81;0;0;0;0;0
diciembre 2018;Boyacá;Busbanzá;Subsidiado;430;;0;0;430;0;0;0;0;430
diciembre 2018;Boyacá;Busbanzá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Busbanzá;Poblacion;0;0;0;0;1251;1251;0;0;0;0
diciembre 2018;Boyacá;Busbanzá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Busbanzá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Miguel De Sema;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2018;Boyacá;San Miguel De Sema;Contributivo;338;;338;0;338;0;0;0;0;0
diciembre 2018;Boyacá;San Miguel De Sema;Subsidiado;1825;;0;0;1825;0;0;0;0;1825
diciembre 2018;Boyacá;San Miguel De Sema;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Miguel De Sema;Poblacion;0;0;0;0;4531,000000000;4531,000000000;0;0;0;0
diciembre 2018;Boyacá;San Miguel De Sema;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Miguel De Sema;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;La Victoria;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2018;Boyacá;La Victoria;Contributivo;60;;60;0;60;0;0;0;0;0
diciembre 2018;Boyacá;La Victoria;Subsidiado;957;;0;0;957;0;0;0;0;957
diciembre 2018;Boyacá;La Victoria;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;La Victoria;Poblacion;0;0;0;0;1673;1673;0;0;0;0
diciembre 2018;Boyacá;La Victoria;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;La Victoria;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tuta;Excepción;36;;0;36;36;0;0;0;0;0
diciembre 2018;Boyacá;Tuta;Contributivo;988;;988;0;988;0;0;0;0;0
diciembre 2018;Boyacá;Tuta;Subsidiado;5012;;0;0;5012;0;0;0;0;5012
diciembre 2018;Boyacá;Tuta;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tuta;Poblacion;0;0;0;0;9856,000000000;9856,000000000;0;0;0;0
diciembre 2018;Boyacá;Tuta;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tuta;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cuítiva;Excepción;10;;0;10;10;0;0;0;0;0
diciembre 2018;Boyacá;Cuítiva;Contributivo;122;;122;0;122;0;0;0;0;0
diciembre 2018;Boyacá;Cuítiva;Subsidiado;1207;;0;0;1207;0;0;0;0;1207
diciembre 2018;Boyacá;Cuítiva;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cuítiva;Poblacion;0;0;0;0;1862;1862;0;0;0;0
diciembre 2018;Boyacá;Cuítiva;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Cuítiva;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Guacamayas;Excepción;32;;0;32;32;0;0;0;0;0
diciembre 2018;Boyacá;Guacamayas;Contributivo;108;;108;0;108;0;0;0;0;0
diciembre 2018;Boyacá;Guacamayas;Subsidiado;1146;;0;0;1146;0;0;0;0;1146
diciembre 2018;Boyacá;Guacamayas;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Guacamayas;Poblacion;0;0;0;0;1574;1574;0;0;0;0
diciembre 2018;Boyacá;Guacamayas;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Guacamayas;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Susacón;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2018;Boyacá;Susacón;Contributivo;120;;120;0;120;0;0;0;0;0
diciembre 2018;Boyacá;Susacón;Subsidiado;1924;;0;0;1924;0;0;0;0;1924
diciembre 2018;Boyacá;Susacón;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Susacón;Poblacion;0;0;0;0;2912;2912;0;0;0;0
diciembre 2018;Boyacá;Susacón;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Susacón;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Gámeza;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2018;Boyacá;Gámeza;Contributivo;838;;838;0;838;0;0;0;0;0
diciembre 2018;Boyacá;Gámeza;Subsidiado;3028;;0;0;3028;0;0;0;0;3028
diciembre 2018;Boyacá;Gámeza;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Gámeza;Poblacion;0;0;0;0;4622;4622;0;0;0;0
diciembre 2018;Boyacá;Gámeza;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Gámeza;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Macanal;Excepción;27;;0;27;27;0;0;0;0;0
diciembre 2018;Boyacá;Macanal;Contributivo;421;;421;0;421;0;0;0;0;0
diciembre 2018;Boyacá;Macanal;Subsidiado;2715;;0;0;2715;0;0;0;0;2715
diciembre 2018;Boyacá;Macanal;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Macanal;Poblacion;0;0;0;0;4838,000000000;4838,000000000;0;0;0;0
diciembre 2018;Boyacá;Macanal;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Macanal;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Ramiriquí;Excepción;164;;0;164;164;0;0;0;0;0
diciembre 2018;Boyacá;Ramiriquí;Contributivo;1766;;1766;0;1766;0;0;0;0;0
diciembre 2018;Boyacá;Ramiriquí;Subsidiado;7173;;0;0;7173;0;0;0;0;7173
diciembre 2018;Boyacá;Ramiriquí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Ramiriquí;Poblacion;0;0;0;0;9763;9763;0;0;0;0
diciembre 2018;Boyacá;Ramiriquí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Ramiriquí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Gachantivá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2018;Boyacá;Gachantivá;Contributivo;155;;155;0;155;0;0;0;0;0
diciembre 2018;Boyacá;Gachantivá;Subsidiado;2260;;0;0;2260;0;0;0;0;2260
diciembre 2018;Boyacá;Gachantivá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Gachantivá;Poblacion;0;0;0;0;2532,000000000;2532,000000000;0;0;0;0
diciembre 2018;Boyacá;Gachantivá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Gachantivá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;La Capilla;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2018;Boyacá;La Capilla;Contributivo;62;;62;0;62;0;0;0;0;0
diciembre 2018;Boyacá;La Capilla;Subsidiado;1828;;0;0;1828;0;0;0;0;1828
diciembre 2018;Boyacá;La Capilla;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;La Capilla;Poblacion;0;0;0;0;2404;2404;0;0;0;0
diciembre 2018;Boyacá;La Capilla;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;La Capilla;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Motavita;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2018;Boyacá;Motavita;Contributivo;400;;400;0;400;0;0;0;0;0
diciembre 2018;Boyacá;Motavita;Subsidiado;4003;;0;0;4003;0;0;0;0;4003
diciembre 2018;Boyacá;Motavita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Motavita;Poblacion;0;0;0;0;8470,000000000;8470,000000000;0;0;0;0
diciembre 2018;Boyacá;Motavita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Motavita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chita;Excepción;134;;0;134;134;0;0;0;0;0
diciembre 2018;Boyacá;Chita;Contributivo;543;;543;0;543;0;0;0;0;0
diciembre 2018;Boyacá;Chita;Subsidiado;6820;;0;0;6820;0;0;0;0;6820
diciembre 2018;Boyacá;Chita;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chita;Poblacion;0;0;0;0;9171;9171;0;0;0;0
diciembre 2018;Boyacá;Chita;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chita;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Mateo;Excepción;97;;0;97;97;0;0;0;0;0
diciembre 2018;Boyacá;San Mateo;Contributivo;323;;323;0;323;0;0;0;0;0
diciembre 2018;Boyacá;San Mateo;Subsidiado;2648;;0;0;2648;0;0;0;0;2648
diciembre 2018;Boyacá;San Mateo;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Mateo;Poblacion;0;0;0;0;3392;3392;0;0;0;0
diciembre 2018;Boyacá;San Mateo;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;San Mateo;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Puerto Boyacá;Excepción;900;;0;900;900;0;0;0;0;0
diciembre 2018;Boyacá;Puerto Boyacá;Contributivo;18187;;18187;0;18187;0;0;0;0;0
diciembre 2018;Boyacá;Puerto Boyacá;Subsidiado;29250;;0;0;29250;0;0;0;0;29250
diciembre 2018;Boyacá;Puerto Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Puerto Boyacá;Poblacion;0;0;0;0;56517;56517;0;0;0;0
diciembre 2018;Boyacá;Puerto Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Puerto Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tutazá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2018;Boyacá;Tutazá;Contributivo;126;;126;0;126;0;0;0;0;0
diciembre 2018;Boyacá;Tutazá;Subsidiado;1560;;0;0;1560;0;0;0;0;1560
diciembre 2018;Boyacá;Tutazá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tutazá;Poblacion;0;0;0;0;1792;1792;0;0;0;0
diciembre 2018;Boyacá;Tutazá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tutazá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Turmequé;Excepción;127;;0;127;127;0;0;0;0;0
diciembre 2018;Boyacá;Turmequé;Contributivo;501;;501;0;501;0;0;0;0;0
diciembre 2018;Boyacá;Turmequé;Subsidiado;4784;;0;0;4784;0;0;0;0;4784
diciembre 2018;Boyacá;Turmequé;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Turmequé;Poblacion;0;0;0;0;5787,000000000;5787,000000000;0;0;0;0
diciembre 2018;Boyacá;Turmequé;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Turmequé;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Ráquira;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2018;Boyacá;Ráquira;Contributivo;980;;980;0;980;0;0;0;0;0
diciembre 2018;Boyacá;Ráquira;Subsidiado;3909;;0;0;3909;0;0;0;0;3909
diciembre 2018;Boyacá;Ráquira;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Ráquira;Poblacion;0;0;0;0;13907;13907;0;0;0;0
diciembre 2018;Boyacá;Ráquira;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Ráquira;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Quípama;Excepción;81;;0;81;81;0;0;0;0;0
diciembre 2018;Boyacá;Quípama;Contributivo;459;;459;0;459;0;0;0;0;0
diciembre 2018;Boyacá;Quípama;Subsidiado;3723;;0;0;3723;0;0;0;0;3723
diciembre 2018;Boyacá;Quípama;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Quípama;Poblacion;0;0;0;0;7579,000000000;7579,000000000;0;0;0;0
diciembre 2018;Boyacá;Quípama;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Quípama;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Pauna;Excepción;91;;0;91;91;0;0;0;0;0
diciembre 2018;Boyacá;Pauna;Contributivo;473;;473;0;473;0;0;0;0;0
diciembre 2018;Boyacá;Pauna;Subsidiado;5368;;0;0;5368;0;0;0;0;5368
diciembre 2018;Boyacá;Pauna;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Pauna;Poblacion;0;0;0;0;10820;10820;0;0;0;0
diciembre 2018;Boyacá;Pauna;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Pauna;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Zetaquira;Excepción;46;;0;46;46;0;0;0;0;0
diciembre 2018;Boyacá;Zetaquira;Contributivo;193;;193;0;193;0;0;0;0;0
diciembre 2018;Boyacá;Zetaquira;Subsidiado;3529;;0;0;3529;0;0;0;0;3529
diciembre 2018;Boyacá;Zetaquira;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Zetaquira;Poblacion;0;0;0;0;4374;4374;0;0;0;0
diciembre 2018;Boyacá;Zetaquira;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Zetaquira;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chitaraque;Excepción;52;;0;52;52;0;0;0;0;0
diciembre 2018;Boyacá;Chitaraque;Contributivo;166;;166;0;166;0;0;0;0;0
diciembre 2018;Boyacá;Chitaraque;Subsidiado;4852;;0;0;4852;0;0;0;0;4852
diciembre 2018;Boyacá;Chitaraque;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chitaraque;Poblacion;0;0;0;0;5403;5403;0;0;0;0
diciembre 2018;Boyacá;Chitaraque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chitaraque;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tunja;Excepción;12124;;0;12124;12124;0;0;0;0;0
diciembre 2018;Boyacá;Tunja;Contributivo;123583;;123583;0;123583;0;0;0;0;0
diciembre 2018;Boyacá;Tunja;Subsidiado;52651;;0;0;52651;0;0;0;0;52651
diciembre 2018;Boyacá;Tunja;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tunja;Poblacion;0;0;0;0;199220,999999999;199220,999999999;0;0;0;0
diciembre 2018;Boyacá;Tunja;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tunja;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Panqueba;Excepción;28;;0;28;28;0;0;0;0;0
diciembre 2018;Boyacá;Panqueba;Contributivo;113;;113;0;113;0;0;0;0;0
diciembre 2018;Boyacá;Panqueba;Subsidiado;1149;;0;0;1149;0;0;0;0;1149
diciembre 2018;Boyacá;Panqueba;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Panqueba;Poblacion;0;0;0;0;1393;1393;0;0;0;0
diciembre 2018;Boyacá;Panqueba;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Panqueba;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Somondoco;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2018;Boyacá;Somondoco;Contributivo;120;;120;0;120;0;0;0;0;0
diciembre 2018;Boyacá;Somondoco;Subsidiado;1653;;0;0;1653;0;0;0;0;1653
diciembre 2018;Boyacá;Somondoco;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Somondoco;Poblacion;0;0;0;0;3411;3411;0;0;0;0
diciembre 2018;Boyacá;Somondoco;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Somondoco;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Maripí;Excepción;43;;0;43;43;0;0;0;0;0
diciembre 2018;Boyacá;Maripí;Contributivo;203;;203;0;203;0;0;0;0;0
diciembre 2018;Boyacá;Maripí;Subsidiado;4525;;0;0;4525;0;0;0;0;4525
diciembre 2018;Boyacá;Maripí;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Maripí;Poblacion;0;0;0;0;7335,000000000;7335,000000000;0;0;0;0
diciembre 2018;Boyacá;Maripí;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Maripí;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Covarachía;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2018;Boyacá;Covarachía;Contributivo;148;;148;0;148;0;0;0;0;0
diciembre 2018;Boyacá;Covarachía;Subsidiado;2337;;0;0;2337;0;0;0;0;2337
diciembre 2018;Boyacá;Covarachía;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Covarachía;Poblacion;0;0;0;0;2741;2741;0;0;0;0
diciembre 2018;Boyacá;Covarachía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Covarachía;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chíquiza;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2018;Boyacá;Chíquiza;Contributivo;98;;98;0;98;0;0;0;0;0
diciembre 2018;Boyacá;Chíquiza;Subsidiado;4210;;0;0;4210;0;0;0;0;4210
diciembre 2018;Boyacá;Chíquiza;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chíquiza;Poblacion;0;0;0;0;5313,000000000;5313,000000000;0;0;0;0
diciembre 2018;Boyacá;Chíquiza;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Chíquiza;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tenza;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2018;Boyacá;Tenza;Contributivo;448;;448;0;448;0;0;0;0;0
diciembre 2018;Boyacá;Tenza;Subsidiado;2375;;0;0;2375;0;0;0;0;2375
diciembre 2018;Boyacá;Tenza;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tenza;Poblacion;0;0;0;0;3950;3950;0;0;0;0
diciembre 2018;Boyacá;Tenza;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tenza;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Viracachá;Excepción;12;;0;12;12;0;0;0;0;0
diciembre 2018;Boyacá;Viracachá;Contributivo;90;;90;0;90;0;0;0;0;0
diciembre 2018;Boyacá;Viracachá;Subsidiado;2232;;0;0;2232;0;0;0;0;2232
diciembre 2018;Boyacá;Viracachá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Viracachá;Poblacion;0;0;0;0;3146;3146;0;0;0;0
diciembre 2018;Boyacá;Viracachá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Viracachá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Almeida;Excepción;12;;0;12;12;0;0;0;0;0
diciembre 2018;Boyacá;Almeida;Contributivo;102;;102;0;102;0;0;0;0;0
diciembre 2018;Boyacá;Almeida;Subsidiado;1168;;0;0;1168;0;0;0;0;1168
diciembre 2018;Boyacá;Almeida;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Almeida;Poblacion;0;0;0;0;1601;1601;0;0;0;0
diciembre 2018;Boyacá;Almeida;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Almeida;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santana;Excepción;166;;0;166;166;0;0;0;0;0
diciembre 2018;Boyacá;Santana;Contributivo;870;;870;0;870;0;0;0;0;0
diciembre 2018;Boyacá;Santana;Subsidiado;6075;;0;0;6075;0;0;0;0;6075
diciembre 2018;Boyacá;Santana;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santana;Poblacion;0;0;0;0;7628,000000000;7628,000000000;0;0;0;0
diciembre 2018;Boyacá;Santana;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santana;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Socotá;Excepción;68;;0;68;68;0;0;0;0;0
diciembre 2018;Boyacá;Socotá;Contributivo;1562;;1562;0;1562;0;0;0;0;0
diciembre 2018;Boyacá;Socotá;Subsidiado;4630;;0;0;4630;0;0;0;0;4630
diciembre 2018;Boyacá;Socotá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Socotá;Poblacion;0;0;0;0;7549,000000000;7549,000000000;0;0;0;0
diciembre 2018;Boyacá;Socotá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Socotá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santa María;Excepción;41;;0;41;41;0;0;0;0;0
diciembre 2018;Boyacá;Santa María;Contributivo;752;;752;0;752;0;0;0;0;0
diciembre 2018;Boyacá;Santa María;Subsidiado;2062;;0;0;2062;0;0;0;0;2062
diciembre 2018;Boyacá;Santa María;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santa María;Poblacion;0;0;0;0;3796,000000000;3796,000000000;0;0;0;0
diciembre 2018;Boyacá;Santa María;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Santa María;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Páez;Excepción;90;;0;90;90;0;0;0;0;0
diciembre 2018;Boyacá;Páez;Contributivo;223;;223;0;223;0;0;0;0;0
diciembre 2018;Boyacá;Páez;Subsidiado;2252;;0;0;2252;0;0;0;0;2252
diciembre 2018;Boyacá;Páez;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Páez;Poblacion;0;0;0;0;2792;2792;0;0;0;0
diciembre 2018;Boyacá;Páez;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Páez;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tasco;Excepción;63;;0;63;63;0;0;0;0;0
diciembre 2018;Boyacá;Tasco;Contributivo;1665;;1665;0;1665;0;0;0;0;0
diciembre 2018;Boyacá;Tasco;Subsidiado;2814;;0;0;2814;0;0;0;0;2814
diciembre 2018;Boyacá;Tasco;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tasco;Poblacion;0;0;0;0;6175,000000000;6175,000000000;0;0;0;0
diciembre 2018;Boyacá;Tasco;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Tasco;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Coper;Excepción;39;;0;39;39;0;0;0;0;0
diciembre 2018;Boyacá;Coper;Contributivo;135;;135;0;135;0;0;0;0;0
diciembre 2018;Boyacá;Coper;Subsidiado;2623;;0;0;2623;0;0;0;0;2623
diciembre 2018;Boyacá;Coper;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Coper;Poblacion;0;0;0;0;3511;3511;0;0;0;0
diciembre 2018;Boyacá;Coper;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Coper;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2018;Boyacá;Mongua;Excepción;30;;0;30;30;0;0;0;0;0
