Mes, Año de Año;Dep;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1156,993085545;1156,993085545;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;433;;0;0;433;0;0;0;0;433
diciembre 2020;Boyacá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;102;;102;0;102;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;34804,771928573;34804,771928573;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;15034;;0;0;15034;0;0;0;0;15034
diciembre 2020;Boyacá;Excepción;261;;0;261;261;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;17560;;17560;0;17560;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;4212,973296853;4212,973296853;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1559;;0;0;1559;0;0;0;0;1559
diciembre 2020;Boyacá;Excepción;70;;0;70;70;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;1864;;1864;0;1864;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;5702,964930630;5702,964930630;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;4338;;0;0;4338;0;0;0;0;4338
diciembre 2020;Boyacá;Excepción;44;;0;44;44;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;260;;260;0;260;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2889,982698910;2889,982698910;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1592;;0;0;1592;0;0;0;0;1592
diciembre 2020;Boyacá;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;142;;142;0;142;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2739,483527967;2739,483527967;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1801;;0;0;1801;0;0;0;0;1801
diciembre 2020;Boyacá;Excepción;63;;0;63;63;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;346;;346;0;346;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;7578,453668130;7578,453668130;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;5245;;0;0;5245;0;0;0;0;5245
diciembre 2020;Boyacá;Excepción;99;;0;99;99;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;376;;376;0;376;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2553,984142472;2553,984142472;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1065;;0;0;1065;0;0;0;0;1065
diciembre 2020;Boyacá;Excepción;11;;0;11;11;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;725;;725;0;725;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;4315,973934120;4315,973934120;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;3609;;0;0;3609;0;0;0;0;3609
diciembre 2020;Boyacá;Excepción;157;;0;157;157;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;490;;490;0;490;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3242,479606721;3242,479606721;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2418;;0;0;2418;0;0;0;0;2418
diciembre 2020;Boyacá;Excepción;24;;0;24;24;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;398;;398;0;398;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;6250,459503109;6250,459503109;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;4571;;0;0;4571;0;0;0;0;4571
diciembre 2020;Boyacá;Excepción;21;;0;21;21;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;723;;723;0;723;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;131581,135407018;131581,135407018;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;51628;;0;0;51628;0;0;0;0;51628
diciembre 2020;Boyacá;Excepción;3436;;0;3436;3436;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;88362;;88362;0;88362;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1816,488370455;1816,488370455;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1223;;0;0;1223;0;0;0;0;1223
diciembre 2020;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;151;;151;0;151;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1799,488260590;1799,488260590;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1310;;0;0;1310;0;0;0;0;1310
diciembre 2020;Boyacá;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;139;;139;0;139;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;5999,461475833;5999,461475833;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;3899;;0;0;3899;0;0;0;0;3899
diciembre 2020;Boyacá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;583;;583;0;583;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;5251,467413971;5251,467413971;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;4270;;0;0;4270;0;0;0;0;4270
diciembre 2020;Boyacá;Excepción;10;;0;10;10;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;282;;282;0;282;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;4813,969983288;4813,969983288;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;3792;;0;0;3792;0;0;0;0;3792
diciembre 2020;Boyacá;Excepción;135;;0;135;135;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;597;;597;0;597;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2700,483290080;2700,483290080;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1763;;0;0;1763;0;0;0;0;1763
diciembre 2020;Boyacá;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;159;;159;0;159;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;4236,973448111;4236,973448111;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2540;;0;0;2540;0;0;0;0;2540
diciembre 2020;Boyacá;Excepción;15;;0;15;15;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;437;;437;0;437;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;10942,432270752;10942,432270752;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;4625;;0;0;4625;0;0;0;0;4625
diciembre 2020;Boyacá;Excepción;446;;0;446;446;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;3756;;3756;0;3756;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3718,977278769;3718,977278769;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2213;;0;0;2213;0;0;0;0;2213
diciembre 2020;Boyacá;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;620;;620;0;620;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2045,988025380;2045,988025380;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1527;;0;0;1527;0;0;0;0;1527
diciembre 2020;Boyacá;Excepción;11;;0;11;11;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;121;;121;0;121;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3402,978842132;3402,978842132;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2294;;0;0;2294;0;0;0;0;2294
diciembre 2020;Boyacá;Excepción;4;;0;4;4;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;229;;229;0;229;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2002,485955007;2002,485955007;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1047;;0;0;1047;0;0;0;0;1047
diciembre 2020;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;511;;511;0;511;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2818,982263158;2818,982263158;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2121;;0;0;2121;0;0;0;0;2121
diciembre 2020;Boyacá;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;138;;138;0;138;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1120,992863492;1120,992863492;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;891;;0;0;891;0;0;0;0;891
diciembre 2020;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;117;;117;0;117;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2422,485087673;2422,485087673;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1368;;0;0;1368;0;0;0;0;1368
diciembre 2020;Boyacá;Excepción;32;;0;32;32;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;338;;338;0;338;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;48446,182119957;48446,182119957;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;30120;;0;0;30120;0;0;0;0;30120
diciembre 2020;Boyacá;Excepción;896;;0;896;896;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;18930;;18930;0;18930;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3301,479971164;3301,479971164;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2825;;0;0;2825;0;0;0;0;2825
diciembre 2020;Boyacá;Excepción;25;;0;25;25;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;315;;315;0;315;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;15600,903050785;15600,903050785;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;13278;;0;0;13278;0;0;0;0;13278
diciembre 2020;Boyacá;Excepción;102;;0;102;102;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;943;;943;0;943;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3205,479371327;3205,479371327;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2089;;0;0;2089;0;0;0;0;2089
diciembre 2020;Boyacá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;227;;227;0;227;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;7236,455071373;7236,455071373;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;4854;;0;0;4854;0;0;0;0;4854
diciembre 2020;Boyacá;Excepción;67;;0;67;67;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;1831;;1831;0;1831;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3505,477713522;3505,477713522;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2648;;0;0;2648;0;0;0;0;2648
diciembre 2020;Boyacá;Excepción;58;;0;58;58;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;288;;288;0;288;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;4867,970316261;4867,970316261;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;3047;;0;0;3047;0;0;0;0;3047
diciembre 2020;Boyacá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;928;;928;0;928;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3510,477745265;3510,477745265;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1988;;0;0;1988;0;0;0;0;1988
diciembre 2020;Boyacá;Excepción;42;;0;42;42;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;796;;796;0;796;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1587,490472412;1587,490472412;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1197;;0;0;1197;0;0;0;0;1197
diciembre 2020;Boyacá;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;142;;142;0;142;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3064,980260948;3064,980260948;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1844;;0;0;1844;0;0;0;0;1844
diciembre 2020;Boyacá;Excepción;49;;0;49;49;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;262;;262;0;262;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2449,485252048;2449,485252048;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1497;;0;0;1497;0;0;0;0;1497
diciembre 2020;Boyacá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;167;;167;0;167;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2711,483357869;2711,483357869;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;2434;;0;0;2434;0;0;0;0;2434
diciembre 2020;Boyacá;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;146;;146;0;146;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;2900,480994594;2900,480994594;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1421;;0;0;1421;0;0;0;0;1421
diciembre 2020;Boyacá;Excepción;18;;0;18;18;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;426;;426;0;426;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;6753,957358468;6753,957358468;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;5366;;0;0;5366;0;0;0;0;5366
diciembre 2020;Boyacá;Excepción;36;;0;36;36;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;633;;633;0;633;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;5885,464297742;5885,464297742;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;4808;;0;0;4808;0;0;0;0;4808
diciembre 2020;Boyacá;Excepción;48;;0;48;48;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;243;;243;0;243;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;127130,164162562;127130,164162562;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;46789;;0;0;46789;0;0;0;0;46789
diciembre 2020;Boyacá;Excepción;3611;;0;3611;3611;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;80972;;80972;0;80972;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;18388,379754617;18388,379754617;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;8442;;0;0;8442;0;0;0;0;8442
diciembre 2020;Boyacá;Excepción;633;;0;633;633;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;6638;;6638;0;6638;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;7363,954100889;7363,954100889;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;5026;;0;0;5026;0;0;0;0;5026
diciembre 2020;Boyacá;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;447;;447;0;447;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1941,987384099;1941,987384099;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1044;;0;0;1044;0;0;0;0;1044
diciembre 2020;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;294;;294;0;294;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;1108,992786270;1108,992786270;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;661;;0;0;661;0;0;0;0;661
diciembre 2020;Boyacá;Excepción;8;;0;8;8;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;244;;244;0;244;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3223,479486518;3223,479486518;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1980;;0;0;1980;0;0;0;0;1980
diciembre 2020;Boyacá;Excepción;20;;0;20;20;0;0;0;0;0
diciembre 2020;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Contributivo;219;;219;0;219;0;0;0;0;0
diciembre 2020;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Poblacion;0;0;0;0;3710,475441234;3710,475441234;0;0;0;0
diciembre 2020;Boyacá;PPNA;0;;0;0;0;0;0;0;0;0
diciembre 2020;Boyacá;Subsidiado;1903;;0;0;1903;0;0;0;0;1903
