Mes, Año de Año;Dep;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2021;Boyacá;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5740,971781850;5740,971781850;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;484;0;484;0;0;0
diciembre 2021;Boyacá;Excepción;48;;0;48;48;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;300;;300;0;300;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1572;;0;0;1572;0;0;0;0;1572
diciembre 2021;Boyacá;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2909,484490421;2909,484490421;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;155;0;155;0;0;0
diciembre 2021;Boyacá;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;170;;170;0;170;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2074;;0;0;2074;0;0;0;0;2074
diciembre 2021;Boyacá;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3092,485408211;3092,485408211;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;103;0;103;0;0;0
diciembre 2021;Boyacá;Excepción;46;;0;46;46;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;238;;238;0;238;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3950;;0;0;3950;0;0;0;0;3950
diciembre 2021;Boyacá;Sisben I;0;;0;0;14;0;0;14;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;5;0;0;0;5;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5049,974653402;5049,974653402;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;634;0;634;0;0;0
diciembre 2021;Boyacá;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;299;;299;0;299;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2747;;0;0;2747;0;0;0;0;2747
diciembre 2021;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5123,975019455;5123,975019455;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;221;0;221;0;0;0
diciembre 2021;Boyacá;Excepción;29;;0;29;29;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;359;;359;0;359;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3221;;0;0;3221;0;0;0;0;3221
diciembre 2021;Boyacá;Sisben I;0;;0;0;21;0;0;21;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5529,472307553;5529,472307553;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;556;0;556;0;0;0
diciembre 2021;Boyacá;Excepción;104;;0;104;104;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;485;;485;0;485;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2537;;0;0;2537;0;0;0;0;2537
diciembre 2021;Boyacá;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;4666,477472355;4666,477472355;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;167;0;167;0;0;0
diciembre 2021;Boyacá;Excepción;31;;0;31;31;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;721;;721;0;721;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2765;;0;0;2765;0;0;0;0;2765
diciembre 2021;Boyacá;Sisben I;0;;0;0;17;0;0;17;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;12;0;0;0;12;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5851,470755289;5851,470755289;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;316;0;316;0;0;0
diciembre 2021;Boyacá;Excepción;68;;0;68;68;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;1975;;1975;0;1975;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2370;;0;0;2370;0;0;0;0;2370
diciembre 2021;Boyacá;Sisben I;0;;0;0;4;0;0;4;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3607,481670085;3607,481670085;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;340;0;340;0;0;0
diciembre 2021;Boyacá;Excepción;35;;0;35;35;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;266;;266;0;266;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1880;;0;0;1880;0;0;0;0;1880
diciembre 2021;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2731,486774634;2731,486774634;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;202;0;202;0;0;0
diciembre 2021;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;131;;131;0;131;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1430;;0;0;1430;0;0;0;0;1430
diciembre 2021;Boyacá;Sisben I;0;;0;0;8;0;0;8;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2919,986130104;2919,986130104;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;193;0;193;0;0;0
diciembre 2021;Boyacá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;385;;385;0;385;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;4952;;0;0;4952;0;0;0;0;4952
diciembre 2021;Boyacá;Sisben I;0;;0;0;27;0;0;27;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;7;0;0;0;7;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;8549,957368315;8549,957368315;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;682;0;682;0;0;0
diciembre 2021;Boyacá;Excepción;41;;0;41;41;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;1372;;1372;0;1372;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;5059;;0;0;5059;0;0;0;0;5059
diciembre 2021;Boyacá;Sisben I;0;;0;0;4;0;0;4;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;7413,462753666;7413,462753666;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;541;0;541;0;0;0
diciembre 2021;Boyacá;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;470;;470;0;470;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;8768;;0;0;8768;0;0;0;0;8768
diciembre 2021;Boyacá;Sisben I;0;;0;0;107;0;0;107;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;8;0;0;0;8;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;18513,407573972;18513,407573972;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;1250;0;1250;0;0;0
diciembre 2021;Boyacá;Excepción;648;;0;648;648;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;6587;;6587;0;6587;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1238;;0;0;1238;0;0;0;0;1238
diciembre 2021;Boyacá;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;1714,491178163;1714,491178163;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;148;0;148;0;0;0
diciembre 2021;Boyacá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;154;;154;0;154;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;4711;;0;0;4711;0;0;0;0;4711
diciembre 2021;Boyacá;Sisben I;0;;0;0;22;0;0;22;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;21;0;0;0;21;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;7608,962149991;7608,962149991;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;614;0;614;0;0;0
diciembre 2021;Boyacá;Excepción;111;;0;111;111;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;1589;;1589;0;1589;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;4076;;0;0;4076;0;0;0;0;4076
diciembre 2021;Boyacá;Sisben I;0;;0;0;2;0;0;2;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;4792,976528213;4792,976528213;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;281;0;281;0;0;0
diciembre 2021;Boyacá;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;237;;237;0;237;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;4804;;0;0;4804;0;0;0;0;4804
diciembre 2021;Boyacá;Sisben I;0;;0;0;30;0;0;30;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;8;0;0;0;8;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;7284,963692428;7284,963692428;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;470;0;470;0;0;0
diciembre 2021;Boyacá;Excepción;69;;0;69;69;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;1944;;1944;0;1944;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1755;;0;0;1755;0;0;0;0;1755
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2184,988787157;2184,988787157;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;220;0;220;0;0;0
diciembre 2021;Boyacá;Excepción;15;;0;15;15;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;188;;188;0;188;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2221;;0;0;2221;0;0;0;0;2221
diciembre 2021;Boyacá;Sisben I;0;;0;0;4;0;0;4;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3743,980769181;3743,980769181;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;147;0;147;0;0;0
diciembre 2021;Boyacá;Excepción;24;;0;24;24;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;626;;626;0;626;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3118;;0;0;3118;0;0;0;0;3118
diciembre 2021;Boyacá;Sisben I;0;;0;0;11;0;0;11;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;10;0;0;0;10;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;6872,964789667;6872,964789667;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;485;0;485;0;0;0
diciembre 2021;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;974;;974;0;974;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3534;;0;0;3534;0;0;0;0;3534
diciembre 2021;Boyacá;Sisben I;0;;0;0;73;0;0;73;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;17;0;0;0;17;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;8168,958623962;8168,958623962;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;544;0;544;0;0;0
diciembre 2021;Boyacá;Excepción;200;;0;200;200;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;4383;;4383;0;4383;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;4157;;0;0;4157;0;0;0;0;4157
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;18;0;0;0;18;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5286,474250387;5286,474250387;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;628;0;628;0;0;0
diciembre 2021;Boyacá;Excepción;10;;0;10;10;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;320;;320;0;320;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1604;;0;0;1604;0;0;0;0;1604
diciembre 2021;Boyacá;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2862,985853964;2862,985853964;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;255;0;255;0;0;0
diciembre 2021;Boyacá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;389;;389;0;389;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;5696;;0;0;5696;0;0;0;0;5696
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;3;0;0;0;3;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;6843,466226993;6843,466226993;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;592;0;592;0;0;0
diciembre 2021;Boyacá;Excepción;34;;0;34;34;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;568;;568;0;568;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;5243;;0;0;5243;0;0;0;0;5243
diciembre 2021;Boyacá;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;7285,963697412;7285,963697412;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;339;0;339;0;0;0
diciembre 2021;Boyacá;Excepción;93;;0;93;93;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;516;;516;0;516;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;6569;;0;0;6569;0;0;0;0;6569
diciembre 2021;Boyacá;Sisben I;0;;0;0;22;0;0;22;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;8984,454797037;8984,454797037;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;822;0;822;0;0;0
diciembre 2021;Boyacá;Excepción;68;;0;68;68;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;1964;;1964;0;1964;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1385;;0;0;1385;0;0;0;0;1385
diciembre 2021;Boyacá;Sisben I;0;;0;0;16;0;0;16;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2438,488466243;2438,488466243;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;120;0;120;0;0;0
diciembre 2021;Boyacá;Excepción;34;;0;34;34;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;369;;369;0;369;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1730;;0;0;1730;0;0;0;0;1730
diciembre 2021;Boyacá;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3041,983563401;3041,983563401;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;262;0;262;0;0;0
diciembre 2021;Boyacá;Excepción;32;;0;32;32;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;462;;462;0;462;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2455;;0;0;2455;0;0;0;0;2455
diciembre 2021;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2729,486764943;2729,486764943;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;186;0;186;0;0;0
diciembre 2021;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;150;;150;0;150;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2502;;0;0;2502;0;0;0;0;2502
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;4265,478636683;4265,478636683;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;145;0;145;0;0;0
diciembre 2021;Boyacá;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;457;;457;0;457;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;50755;;0;0;50755;0;0;0;0;50755
diciembre 2021;Boyacá;Sisben I;0;;0;0;2363;0;0;2363;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;304;0;0;0;304;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;132476,340548039;132476,340548039;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;11696;0;11696;0;0;0
diciembre 2021;Boyacá;Excepción;3611;;0;3611;3611;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;93852;;93852;0;93852;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2134;;0;0;2134;0;0;0;0;2134
diciembre 2021;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3157,984167155;3157,984167155;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;58;0;58;0;0;0
diciembre 2021;Boyacá;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;203;;203;0;203;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;30312;;0;0;30312;0;0;0;0;30312
diciembre 2021;Boyacá;Sisben I;0;;0;0;663;0;0;663;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;20;0;0;0;20;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;58540,707682774;58540,707682774;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;4055;0;4055;0;0;0
diciembre 2021;Boyacá;Excepción;1994;;0;1994;1994;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;30692;;30692;0;30692;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;15428;;0;0;15428;0;0;0;0;15428
diciembre 2021;Boyacá;Sisben I;0;;0;0;107;0;0;107;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;38;0;0;0;38;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;23272,885510826;23272,885510826;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;2736;0;2736;0;0;0
diciembre 2021;Boyacá;Excepción;618;;0;618;618;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;7744;;7744;0;7744;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2822;;0;0;2822;0;0;0;0;2822
diciembre 2021;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3323,483413529;3323,483413529;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;274;0;274;0;0;0
diciembre 2021;Boyacá;Excepción;25;;0;25;25;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;310;;310;0;310;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;4164;;0;0;4164;0;0;0;0;4164
diciembre 2021;Boyacá;Sisben I;0;;0;0;22;0;0;22;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;7;0;0;0;7;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;8390,458151972;8390,458151972;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;550;0;550;0;0;0
diciembre 2021;Boyacá;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;1520;;1520;0;1520;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3762;;0;0;3762;0;0;0;0;3762
diciembre 2021;Boyacá;Sisben I;0;;0;0;9;0;0;9;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5762,470303611;5762,470303611;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;420;0;420;0;0;0
diciembre 2021;Boyacá;Excepción;19;;0;19;19;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;634;;634;0;634;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1179;;0;0;1179;0;0;0;0;1179
diciembre 2021;Boyacá;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;1597,992177703;1597,992177703;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;74;0;74;0;0;0
diciembre 2021;Boyacá;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;115;;115;0;115;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2740;;0;0;2740;0;0;0;0;2740
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;3;0;0;0;3;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;3928,981674684;3928,981674684;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;59;0;59;0;0;0
diciembre 2021;Boyacá;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;702;;702;0;702;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;2226;;0;0;2226;0;0;0;0;2226
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;2806,487128066;2806,487128066;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;231;0;231;0;0;0
diciembre 2021;Boyacá;Excepción;14;;0;14;14;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;211;;211;0;211;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1115;;0;0;1115;0;0;0;0;1115
diciembre 2021;Boyacá;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;1825,491714580;1825,491714580;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;218;0;218;0;0;0
diciembre 2021;Boyacá;Excepción;13;;0;13;13;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;180;;180;0;180;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;1218;;0;0;1218;0;0;0;0;1218
diciembre 2021;Boyacá;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;1828,491728174;1828,491728174;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;88;0;88;0;0;0
diciembre 2021;Boyacá;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;165;;165;0;165;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;6443;;0;0;6443;0;0;0;0;6443
diciembre 2021;Boyacá;Sisben I;0;;0;0;15;0;0;15;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;13418,934272139;13418,934272139;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;657;0;657;0;0;0
diciembre 2021;Boyacá;Excepción;56;;0;56;56;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;987;;987;0;987;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3851;;0;0;3851;0;0;0;0;3851
diciembre 2021;Boyacá;Sisben I;0;;0;0;8;0;0;8;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;7;0;0;0;7;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;5736,470169015;5736,470169015;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;409;0;409;0;0;0
diciembre 2021;Boyacá;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;475;;475;0;475;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;3647;;0;0;3647;0;0;0;0;3647
diciembre 2021;Boyacá;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;10;0;0;0;10;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;4344,977445281;4344,977445281;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;232;0;232;0;0;0
diciembre 2021;Boyacá;Excepción;161;;0;161;161;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;477;;477;0;477;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;5326;;0;0;5326;0;0;0;0;5326
diciembre 2021;Boyacá;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;18;0;0;0;18;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;6799,466008445;6799,466008445;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;727;0;727;0;0;0
diciembre 2021;Boyacá;Excepción;36;;0;36;36;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;579;;579;0;579;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;9229;;0;0;9229;0;0;0;0;9229
diciembre 2021;Boyacá;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;6;0;0;0;6;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;13990,930812494;13990,930812494;0;0;0;0
diciembre 2021;Boyacá;PPNA;0;;0;0;919;0;919;0;0;0
diciembre 2021;Boyacá;Excepción;75;;0;75;75;0;0;0;0;0
diciembre 2021;Boyacá;Contributivo;736;;736;0;736;0;0;0;0;0
diciembre 2021;Boyacá;Subsidiado;56698;;0;0;56698;0;0;0;0;56698
diciembre 2021;Boyacá;Sisben I;0;;0;0;5169;0;0;5169;0;0
diciembre 2021;Boyacá;Sisben II;0;;0;0;51;0;0;0;51;0
diciembre 2021;Boyacá;Poblacion;0;0;0;0;181138,100023159;181138,100023159;0;0;0;0
