Mes, Año de Año;Dep;Municipio;Regimen;Afiliados;Cobertura;Contributivo;Excepción & Especiales;Personas;Poblacion DANE;PPNA;Sisbén 1;Sisbén 2;Subsidiado
diciembre 2021;Boyacá;El Cocuy;Excepción;113;;0;113;113;0;0;0;0;0
diciembre 2021;Boyacá;El Cocuy;Contributivo;471;;471;0;471;0;0;0;0;0
diciembre 2021;Boyacá;San Pablo De Borbur;Subsidiado;4738;;0;0;4738;0;0;0;0;4738
diciembre 2021;Boyacá;San Pablo De Borbur;Sisben I;0;;0;0;25;0;0;25;0;0
diciembre 2021;Boyacá;San Pablo De Borbur;Sisben II;0;;0;0;16;0;0;0;16;0
diciembre 2021;Boyacá;San Pablo De Borbur;Poblacion;0;0;0;0;6784,967501764;6784,967501764;0;0;0;0
diciembre 2021;Boyacá;San Pablo De Borbur;PPNA;0;;0;0;509;0;509;0;0;0
diciembre 2021;Boyacá;San Pablo De Borbur;Excepción;61;;0;61;61;0;0;0;0;0
diciembre 2021;Boyacá;San Pablo De Borbur;Contributivo;770;;770;0;770;0;0;0;0;0
diciembre 2021;Boyacá;Tibasosa;Subsidiado;4980;;0;0;4980;0;0;0;0;4980
diciembre 2021;Boyacá;Tibasosa;Sisben I;0;;0;0;42;0;0;42;0;0
diciembre 2021;Boyacá;Tibasosa;Sisben II;0;;0;0;20;0;0;0;20;0
diciembre 2021;Boyacá;Tibasosa;Poblacion;0;0;0;0;13535,931700478;13535,931700478;0;0;0;0
diciembre 2021;Boyacá;Tibasosa;PPNA;0;;0;0;1222;0;1222;0;0;0
diciembre 2021;Boyacá;Tibasosa;Excepción;39;;0;39;39;0;0;0;0;0
diciembre 2021;Boyacá;Tibasosa;Contributivo;1844;;1844;0;1844;0;0;0;0;0
diciembre 2021;Boyacá;Chiscas;Subsidiado;2708;;0;0;2708;0;0;0;0;2708
diciembre 2021;Boyacá;Chiscas;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Chiscas;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Chiscas;Poblacion;0;0;0;0;3926,480103095;3926,480103095;0;0;0;0
diciembre 2021;Boyacá;Chiscas;PPNA;0;;0;0;193;0;193;0;0;0
diciembre 2021;Boyacá;Chiscas;Excepción;104;;0;104;104;0;0;0;0;0
diciembre 2021;Boyacá;Chiscas;Contributivo;190;;190;0;190;0;0;0;0;0
diciembre 2021;Boyacá;Paz De Río;Subsidiado;1539;;0;0;1539;0;0;0;0;1539
diciembre 2021;Boyacá;Paz De Río;Sisben I;0;;0;0;21;0;0;21;0;0
diciembre 2021;Boyacá;Paz De Río;Sisben II;0;;0;0;3;0;0;0;3;0
diciembre 2021;Boyacá;Paz De Río;Poblacion;0;0;0;0;4240,980075407;4240,980075407;0;0;0;0
diciembre 2021;Boyacá;Paz De Río;PPNA;0;;0;0;197;0;197;0;0;0
diciembre 2021;Boyacá;Paz De Río;Excepción;70;;0;70;70;0;0;0;0;0
diciembre 2021;Boyacá;Paz De Río;Contributivo;1921;;1921;0;1921;0;0;0;0;0
diciembre 2021;Boyacá;Paya;Subsidiado;1731;;0;0;1731;0;0;0;0;1731
diciembre 2021;Boyacá;Paya;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Paya;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Paya;Poblacion;0;0;0;0;2661,987978936;2661,987978936;0;0;0;0
diciembre 2021;Boyacá;Paya;PPNA;0;;0;0;131;0;131;0;0;0
diciembre 2021;Boyacá;Paya;Excepción;44;;0;44;44;0;0;0;0;0
diciembre 2021;Boyacá;Paya;Contributivo;101;;101;0;101;0;0;0;0;0
diciembre 2021;Boyacá;Chita;Subsidiado;6578;;0;0;6578;0;0;0;0;6578
diciembre 2021;Boyacá;Chita;Sisben I;0;;0;0;10;0;0;10;0;0
diciembre 2021;Boyacá;Chita;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Chita;Poblacion;0;0;0;0;7872,960307280;7872,960307280;0;0;0;0
diciembre 2021;Boyacá;Chita;PPNA;0;;0;0;715;0;715;0;0;0
diciembre 2021;Boyacá;Chita;Excepción;143;;0;143;143;0;0;0;0;0
diciembre 2021;Boyacá;Chita;Contributivo;663;;663;0;663;0;0;0;0;0
diciembre 2021;Boyacá;Maripí;Subsidiado;4342;;0;0;4342;0;0;0;0;4342
diciembre 2021;Boyacá;Maripí;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;Maripí;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Maripí;Poblacion;0;0;0;0;5740,971781850;5740,971781850;0;0;0;0
diciembre 2021;Boyacá;Maripí;PPNA;0;;0;0;484;0;484;0;0;0
diciembre 2021;Boyacá;Maripí;Excepción;48;;0;48;48;0;0;0;0;0
diciembre 2021;Boyacá;Maripí;Contributivo;300;;300;0;300;0;0;0;0;0
diciembre 2021;Boyacá;Somondoco;Subsidiado;1572;;0;0;1572;0;0;0;0;1572
diciembre 2021;Boyacá;Somondoco;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Somondoco;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Somondoco;Poblacion;0;0;0;0;2909,484490421;2909,484490421;0;0;0;0
diciembre 2021;Boyacá;Somondoco;PPNA;0;;0;0;155;0;155;0;0;0
diciembre 2021;Boyacá;Somondoco;Excepción;30;;0;30;30;0;0;0;0;0
diciembre 2021;Boyacá;Somondoco;Contributivo;170;;170;0;170;0;0;0;0;0
diciembre 2021;Boyacá;Campohermoso;Subsidiado;2074;;0;0;2074;0;0;0;0;2074
diciembre 2021;Boyacá;Campohermoso;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Campohermoso;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Campohermoso;Poblacion;0;0;0;0;3092,485408211;3092,485408211;0;0;0;0
diciembre 2021;Boyacá;Campohermoso;PPNA;0;;0;0;103;0;103;0;0;0
diciembre 2021;Boyacá;Campohermoso;Excepción;46;;0;46;46;0;0;0;0;0
diciembre 2021;Boyacá;Campohermoso;Contributivo;238;;238;0;238;0;0;0;0;0
diciembre 2021;Boyacá;San José De Pare;Subsidiado;3950;;0;0;3950;0;0;0;0;3950
diciembre 2021;Boyacá;San José De Pare;Sisben I;0;;0;0;14;0;0;14;0;0
diciembre 2021;Boyacá;San José De Pare;Sisben II;0;;0;0;5;0;0;0;5;0
diciembre 2021;Boyacá;San José De Pare;Poblacion;0;0;0;0;5049,974653402;5049,974653402;0;0;0;0
diciembre 2021;Boyacá;San José De Pare;PPNA;0;;0;0;634;0;634;0;0;0
diciembre 2021;Boyacá;San José De Pare;Excepción;23;;0;23;23;0;0;0;0;0
diciembre 2021;Boyacá;San José De Pare;Contributivo;299;;299;0;299;0;0;0;0;0
diciembre 2021;Boyacá;Macanal;Subsidiado;2747;;0;0;2747;0;0;0;0;2747
diciembre 2021;Boyacá;Macanal;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Macanal;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Macanal;Poblacion;0;0;0;0;5123,975019455;5123,975019455;0;0;0;0
diciembre 2021;Boyacá;Macanal;PPNA;0;;0;0;221;0;221;0;0;0
diciembre 2021;Boyacá;Macanal;Excepción;29;;0;29;29;0;0;0;0;0
diciembre 2021;Boyacá;Macanal;Contributivo;359;;359;0;359;0;0;0;0;0
diciembre 2021;Boyacá;San Luis De Gaceno;Subsidiado;3221;;0;0;3221;0;0;0;0;3221
diciembre 2021;Boyacá;San Luis De Gaceno;Sisben I;0;;0;0;21;0;0;21;0;0
diciembre 2021;Boyacá;San Luis De Gaceno;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;San Luis De Gaceno;Poblacion;0;0;0;0;5529,472307553;5529,472307553;0;0;0;0
diciembre 2021;Boyacá;San Luis De Gaceno;PPNA;0;;0;0;556;0;556;0;0;0
diciembre 2021;Boyacá;San Luis De Gaceno;Excepción;104;;0;104;104;0;0;0;0;0
diciembre 2021;Boyacá;San Luis De Gaceno;Contributivo;485;;485;0;485;0;0;0;0;0
diciembre 2021;Boyacá;Mongua;Subsidiado;2537;;0;0;2537;0;0;0;0;2537
diciembre 2021;Boyacá;Mongua;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Mongua;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Mongua;Poblacion;0;0;0;0;4666,477472355;4666,477472355;0;0;0;0
diciembre 2021;Boyacá;Mongua;PPNA;0;;0;0;167;0;167;0;0;0
diciembre 2021;Boyacá;Mongua;Excepción;31;;0;31;31;0;0;0;0;0
diciembre 2021;Boyacá;Mongua;Contributivo;721;;721;0;721;0;0;0;0;0
diciembre 2021;Boyacá;Tasco;Subsidiado;2765;;0;0;2765;0;0;0;0;2765
diciembre 2021;Boyacá;Tasco;Sisben I;0;;0;0;17;0;0;17;0;0
diciembre 2021;Boyacá;Tasco;Sisben II;0;;0;0;12;0;0;0;12;0
diciembre 2021;Boyacá;Tasco;Poblacion;0;0;0;0;5851,470755289;5851,470755289;0;0;0;0
diciembre 2021;Boyacá;Tasco;PPNA;0;;0;0;316;0;316;0;0;0
diciembre 2021;Boyacá;Tasco;Excepción;68;;0;68;68;0;0;0;0;0
diciembre 2021;Boyacá;Tasco;Contributivo;1975;;1975;0;1975;0;0;0;0;0
diciembre 2021;Boyacá;Coper;Subsidiado;2370;;0;0;2370;0;0;0;0;2370
diciembre 2021;Boyacá;Coper;Sisben I;0;;0;0;4;0;0;4;0;0
diciembre 2021;Boyacá;Coper;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Coper;Poblacion;0;0;0;0;3607,481670085;3607,481670085;0;0;0;0
diciembre 2021;Boyacá;Coper;PPNA;0;;0;0;340;0;340;0;0;0
diciembre 2021;Boyacá;Coper;Excepción;35;;0;35;35;0;0;0;0;0
diciembre 2021;Boyacá;Coper;Contributivo;266;;266;0;266;0;0;0;0;0
diciembre 2021;Boyacá;Susacón;Subsidiado;1880;;0;0;1880;0;0;0;0;1880
diciembre 2021;Boyacá;Susacón;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Susacón;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Susacón;Poblacion;0;0;0;0;2731,486774634;2731,486774634;0;0;0;0
diciembre 2021;Boyacá;Susacón;PPNA;0;;0;0;202;0;202;0;0;0
diciembre 2021;Boyacá;Susacón;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2021;Boyacá;Susacón;Contributivo;131;;131;0;131;0;0;0;0;0
diciembre 2021;Boyacá;Oicatá;Subsidiado;1430;;0;0;1430;0;0;0;0;1430
diciembre 2021;Boyacá;Oicatá;Sisben I;0;;0;0;8;0;0;8;0;0
diciembre 2021;Boyacá;Oicatá;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Oicatá;Poblacion;0;0;0;0;2919,986130104;2919,986130104;0;0;0;0
diciembre 2021;Boyacá;Oicatá;PPNA;0;;0;0;193;0;193;0;0;0
diciembre 2021;Boyacá;Oicatá;Excepción;17;;0;17;17;0;0;0;0;0
diciembre 2021;Boyacá;Oicatá;Contributivo;385;;385;0;385;0;0;0;0;0
diciembre 2021;Boyacá;Tuta;Subsidiado;4952;;0;0;4952;0;0;0;0;4952
diciembre 2021;Boyacá;Tuta;Sisben I;0;;0;0;27;0;0;27;0;0
diciembre 2021;Boyacá;Tuta;Sisben II;0;;0;0;7;0;0;0;7;0
diciembre 2021;Boyacá;Tuta;Poblacion;0;0;0;0;8549,957368315;8549,957368315;0;0;0;0
diciembre 2021;Boyacá;Tuta;PPNA;0;;0;0;682;0;682;0;0;0
diciembre 2021;Boyacá;Tuta;Excepción;41;;0;41;41;0;0;0;0;0
diciembre 2021;Boyacá;Tuta;Contributivo;1372;;1372;0;1372;0;0;0;0;0
diciembre 2021;Boyacá;Jenesano;Subsidiado;5059;;0;0;5059;0;0;0;0;5059
diciembre 2021;Boyacá;Jenesano;Sisben I;0;;0;0;4;0;0;4;0;0
diciembre 2021;Boyacá;Jenesano;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Jenesano;Poblacion;0;0;0;0;7413,462753666;7413,462753666;0;0;0;0
diciembre 2021;Boyacá;Jenesano;PPNA;0;;0;0;541;0;541;0;0;0
diciembre 2021;Boyacá;Jenesano;Excepción;22;;0;22;22;0;0;0;0;0
diciembre 2021;Boyacá;Jenesano;Contributivo;470;;470;0;470;0;0;0;0;0
diciembre 2021;Boyacá;Garagoa;Subsidiado;8768;;0;0;8768;0;0;0;0;8768
diciembre 2021;Boyacá;Garagoa;Sisben I;0;;0;0;107;0;0;107;0;0
diciembre 2021;Boyacá;Garagoa;Sisben II;0;;0;0;8;0;0;0;8;0
diciembre 2021;Boyacá;Garagoa;Poblacion;0;0;0;0;18513,407573972;18513,407573972;0;0;0;0
diciembre 2021;Boyacá;Garagoa;PPNA;0;;0;0;1250;0;1250;0;0;0
diciembre 2021;Boyacá;Garagoa;Excepción;648;;0;648;648;0;0;0;0;0
diciembre 2021;Boyacá;Garagoa;Contributivo;6587;;6587;0;6587;0;0;0;0;0
diciembre 2021;Boyacá;Panqueba;Subsidiado;1238;;0;0;1238;0;0;0;0;1238
diciembre 2021;Boyacá;Panqueba;Sisben I;0;;0;0;1;0;0;1;0;0
diciembre 2021;Boyacá;Panqueba;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Panqueba;Poblacion;0;0;0;0;1714,491178163;1714,491178163;0;0;0;0
diciembre 2021;Boyacá;Panqueba;PPNA;0;;0;0;148;0;148;0;0;0
diciembre 2021;Boyacá;Panqueba;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2021;Boyacá;Panqueba;Contributivo;154;;154;0;154;0;0;0;0;0
diciembre 2021;Boyacá;Belén;Subsidiado;4711;;0;0;4711;0;0;0;0;4711
diciembre 2021;Boyacá;Belén;Sisben I;0;;0;0;22;0;0;22;0;0
diciembre 2021;Boyacá;Belén;Sisben II;0;;0;0;21;0;0;0;21;0
diciembre 2021;Boyacá;Belén;Poblacion;0;0;0;0;7608,962149991;7608,962149991;0;0;0;0
diciembre 2021;Boyacá;Belén;PPNA;0;;0;0;614;0;614;0;0;0
diciembre 2021;Boyacá;Belén;Excepción;111;;0;111;111;0;0;0;0;0
diciembre 2021;Boyacá;Belén;Contributivo;1589;;1589;0;1589;0;0;0;0;0
diciembre 2021;Boyacá;Chíquiza;Subsidiado;4076;;0;0;4076;0;0;0;0;4076
diciembre 2021;Boyacá;Chíquiza;Sisben I;0;;0;0;2;0;0;2;0;0
diciembre 2021;Boyacá;Chíquiza;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Chíquiza;Poblacion;0;0;0;0;4792,976528213;4792,976528213;0;0;0;0
diciembre 2021;Boyacá;Chíquiza;PPNA;0;;0;0;281;0;281;0;0;0
diciembre 2021;Boyacá;Chíquiza;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Chíquiza;Contributivo;237;;237;0;237;0;0;0;0;0
diciembre 2021;Boyacá;Socotá;Subsidiado;4804;;0;0;4804;0;0;0;0;4804
diciembre 2021;Boyacá;Socotá;Sisben I;0;;0;0;30;0;0;30;0;0
diciembre 2021;Boyacá;Socotá;Sisben II;0;;0;0;8;0;0;0;8;0
diciembre 2021;Boyacá;Socotá;Poblacion;0;0;0;0;7284,963692428;7284,963692428;0;0;0;0
diciembre 2021;Boyacá;Socotá;PPNA;0;;0;0;470;0;470;0;0;0
diciembre 2021;Boyacá;Socotá;Excepción;69;;0;69;69;0;0;0;0;0
diciembre 2021;Boyacá;Socotá;Contributivo;1944;;1944;0;1944;0;0;0;0;0
diciembre 2021;Boyacá;Briceño;Subsidiado;1755;;0;0;1755;0;0;0;0;1755
diciembre 2021;Boyacá;Briceño;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Briceño;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Briceño;Poblacion;0;0;0;0;2184,988787157;2184,988787157;0;0;0;0
diciembre 2021;Boyacá;Briceño;PPNA;0;;0;0;220;0;220;0;0;0
diciembre 2021;Boyacá;Briceño;Excepción;15;;0;15;15;0;0;0;0;0
diciembre 2021;Boyacá;Briceño;Contributivo;188;;188;0;188;0;0;0;0;0
diciembre 2021;Boyacá;Cerinza;Subsidiado;2221;;0;0;2221;0;0;0;0;2221
diciembre 2021;Boyacá;Cerinza;Sisben I;0;;0;0;4;0;0;4;0;0
diciembre 2021;Boyacá;Cerinza;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Cerinza;Poblacion;0;0;0;0;3743,980769181;3743,980769181;0;0;0;0
diciembre 2021;Boyacá;Cerinza;PPNA;0;;0;0;147;0;147;0;0;0
diciembre 2021;Boyacá;Cerinza;Excepción;24;;0;24;24;0;0;0;0;0
diciembre 2021;Boyacá;Cerinza;Contributivo;626;;626;0;626;0;0;0;0;0
diciembre 2021;Boyacá;Firavitoba;Subsidiado;3118;;0;0;3118;0;0;0;0;3118
diciembre 2021;Boyacá;Firavitoba;Sisben I;0;;0;0;11;0;0;11;0;0
diciembre 2021;Boyacá;Firavitoba;Sisben II;0;;0;0;10;0;0;0;10;0
diciembre 2021;Boyacá;Firavitoba;Poblacion;0;0;0;0;6872,964789667;6872,964789667;0;0;0;0
diciembre 2021;Boyacá;Firavitoba;PPNA;0;;0;0;485;0;485;0;0;0
diciembre 2021;Boyacá;Firavitoba;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Firavitoba;Contributivo;974;;974;0;974;0;0;0;0;0
diciembre 2021;Boyacá;Socha;Subsidiado;3534;;0;0;3534;0;0;0;0;3534
diciembre 2021;Boyacá;Socha;Sisben I;0;;0;0;73;0;0;73;0;0
diciembre 2021;Boyacá;Socha;Sisben II;0;;0;0;17;0;0;0;17;0
diciembre 2021;Boyacá;Socha;Poblacion;0;0;0;0;8168,958623962;8168,958623962;0;0;0;0
diciembre 2021;Boyacá;Socha;PPNA;0;;0;0;544;0;544;0;0;0
diciembre 2021;Boyacá;Socha;Excepción;200;;0;200;200;0;0;0;0;0
diciembre 2021;Boyacá;Socha;Contributivo;4383;;4383;0;4383;0;0;0;0;0
diciembre 2021;Boyacá;Tota;Subsidiado;4157;;0;0;4157;0;0;0;0;4157
diciembre 2021;Boyacá;Tota;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Tota;Sisben II;0;;0;0;18;0;0;0;18;0
diciembre 2021;Boyacá;Tota;Poblacion;0;0;0;0;5286,474250387;5286,474250387;0;0;0;0
diciembre 2021;Boyacá;Tota;PPNA;0;;0;0;628;0;628;0;0;0
diciembre 2021;Boyacá;Tota;Excepción;10;;0;10;10;0;0;0;0;0
diciembre 2021;Boyacá;Tota;Contributivo;320;;320;0;320;0;0;0;0;0
diciembre 2021;Boyacá;Chivatá;Subsidiado;1604;;0;0;1604;0;0;0;0;1604
diciembre 2021;Boyacá;Chivatá;Sisben I;0;;0;0;7;0;0;7;0;0
diciembre 2021;Boyacá;Chivatá;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Chivatá;Poblacion;0;0;0;0;2862,985853964;2862,985853964;0;0;0;0
diciembre 2021;Boyacá;Chivatá;PPNA;0;;0;0;255;0;255;0;0;0
diciembre 2021;Boyacá;Chivatá;Excepción;9;;0;9;9;0;0;0;0;0
diciembre 2021;Boyacá;Chivatá;Contributivo;389;;389;0;389;0;0;0;0;0
diciembre 2021;Boyacá;Siachoque;Subsidiado;5696;;0;0;5696;0;0;0;0;5696
diciembre 2021;Boyacá;Siachoque;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Siachoque;Sisben II;0;;0;0;3;0;0;0;3;0
diciembre 2021;Boyacá;Siachoque;Poblacion;0;0;0;0;6843,466226993;6843,466226993;0;0;0;0
diciembre 2021;Boyacá;Siachoque;PPNA;0;;0;0;592;0;592;0;0;0
diciembre 2021;Boyacá;Siachoque;Excepción;34;;0;34;34;0;0;0;0;0
diciembre 2021;Boyacá;Siachoque;Contributivo;568;;568;0;568;0;0;0;0;0
diciembre 2021;Boyacá;Pauna;Subsidiado;5243;;0;0;5243;0;0;0;0;5243
diciembre 2021;Boyacá;Pauna;Sisben I;0;;0;0;6;0;0;6;0;0
diciembre 2021;Boyacá;Pauna;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Pauna;Poblacion;0;0;0;0;7285,963697412;7285,963697412;0;0;0;0
diciembre 2021;Boyacá;Pauna;PPNA;0;;0;0;339;0;339;0;0;0
diciembre 2021;Boyacá;Pauna;Excepción;93;;0;93;93;0;0;0;0;0
diciembre 2021;Boyacá;Pauna;Contributivo;516;;516;0;516;0;0;0;0;0
diciembre 2021;Boyacá;Toca;Subsidiado;6569;;0;0;6569;0;0;0;0;6569
diciembre 2021;Boyacá;Toca;Sisben I;0;;0;0;22;0;0;22;0;0
diciembre 2021;Boyacá;Toca;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Toca;Poblacion;0;0;0;0;8984,454797037;8984,454797037;0;0;0;0
diciembre 2021;Boyacá;Toca;PPNA;0;;0;0;822;0;822;0;0;0
diciembre 2021;Boyacá;Toca;Excepción;68;;0;68;68;0;0;0;0;0
diciembre 2021;Boyacá;Toca;Contributivo;1964;;1964;0;1964;0;0;0;0;0
diciembre 2021;Boyacá;Pajarito;Subsidiado;1385;;0;0;1385;0;0;0;0;1385
diciembre 2021;Boyacá;Pajarito;Sisben I;0;;0;0;16;0;0;16;0;0
diciembre 2021;Boyacá;Pajarito;Sisben II;0;;0;0;4;0;0;0;4;0
diciembre 2021;Boyacá;Pajarito;Poblacion;0;0;0;0;2438,488466243;2438,488466243;0;0;0;0
diciembre 2021;Boyacá;Pajarito;PPNA;0;;0;0;120;0;120;0;0;0
diciembre 2021;Boyacá;Pajarito;Excepción;34;;0;34;34;0;0;0;0;0
diciembre 2021;Boyacá;Pajarito;Contributivo;369;;369;0;369;0;0;0;0;0
diciembre 2021;Boyacá;San Miguel De Sema;Subsidiado;1730;;0;0;1730;0;0;0;0;1730
diciembre 2021;Boyacá;San Miguel De Sema;Sisben I;0;;0;0;3;0;0;3;0;0
diciembre 2021;Boyacá;San Miguel De Sema;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;San Miguel De Sema;Poblacion;0;0;0;0;3041,983563401;3041,983563401;0;0;0;0
diciembre 2021;Boyacá;San Miguel De Sema;PPNA;0;;0;0;262;0;262;0;0;0
diciembre 2021;Boyacá;San Miguel De Sema;Excepción;32;;0;32;32;0;0;0;0;0
diciembre 2021;Boyacá;San Miguel De Sema;Contributivo;462;;462;0;462;0;0;0;0;0
diciembre 2021;Boyacá;Covarachía;Subsidiado;2455;;0;0;2455;0;0;0;0;2455
diciembre 2021;Boyacá;Covarachía;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Covarachía;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Covarachía;Poblacion;0;0;0;0;2729,486764943;2729,486764943;0;0;0;0
diciembre 2021;Boyacá;Covarachía;PPNA;0;;0;0;186;0;186;0;0;0
diciembre 2021;Boyacá;Covarachía;Excepción;7;;0;7;7;0;0;0;0;0
diciembre 2021;Boyacá;Covarachía;Contributivo;150;;150;0;150;0;0;0;0;0
diciembre 2021;Boyacá;Sutatenza;Subsidiado;2502;;0;0;2502;0;0;0;0;2502
diciembre 2021;Boyacá;Sutatenza;Sisben I;0;;0;0;5;0;0;5;0;0
diciembre 2021;Boyacá;Sutatenza;Sisben II;0;;0;0;1;0;0;0;1;0
diciembre 2021;Boyacá;Sutatenza;Poblacion;0;0;0;0;4265,478636683;4265,478636683;0;0;0;0
diciembre 2021;Boyacá;Sutatenza;PPNA;0;;0;0;145;0;145;0;0;0
diciembre 2021;Boyacá;Sutatenza;Excepción;16;;0;16;16;0;0;0;0;0
diciembre 2021;Boyacá;Sutatenza;Contributivo;457;;457;0;457;0;0;0;0;0
diciembre 2021;Boyacá;Sogamoso;Subsidiado;50755;;0;0;50755;0;0;0;0;50755
diciembre 2021;Boyacá;Sogamoso;Sisben I;0;;0;0;2363;0;0;2363;0;0
diciembre 2021;Boyacá;Sogamoso;Sisben II;0;;0;0;304;0;0;0;304;0
diciembre 2021;Boyacá;Sogamoso;Poblacion;0;0;0;0;132476,340548039;132476,340548039;0;0;0;0
diciembre 2021;Boyacá;Sogamoso;PPNA;0;;0;0;11696;0;11696;0;0;0
diciembre 2021;Boyacá;Sogamoso;Excepción;3611;;0;3611;3611;0;0;0;0;0
diciembre 2021;Boyacá;Sogamoso;Contributivo;93852;;93852;0;93852;0;0;0;0;0
diciembre 2021;Boyacá;Caldas;Subsidiado;2134;;0;0;2134;0;0;0;0;2134
diciembre 2021;Boyacá;Caldas;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Caldas;Sisben II;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Caldas;Poblacion;0;0;0;0;3157,984167155;3157,984167155;0;0;0;0
diciembre 2021;Boyacá;Caldas;PPNA;0;;0;0;58;0;58;0;0;0
diciembre 2021;Boyacá;Caldas;Excepción;26;;0;26;26;0;0;0;0;0
diciembre 2021;Boyacá;Caldas;Contributivo;203;;203;0;203;0;0;0;0;0
diciembre 2021;Boyacá;Chiquinquirá;Subsidiado;30312;;0;0;30312;0;0;0;0;30312
diciembre 2021;Boyacá;Chiquinquirá;Sisben I;0;;0;0;663;0;0;663;0;0
diciembre 2021;Boyacá;Chiquinquirá;Sisben II;0;;0;0;20;0;0;0;20;0
diciembre 2021;Boyacá;Chiquinquirá;Poblacion;0;0;0;0;58540,707682774;58540,707682774;0;0;0;0
diciembre 2021;Boyacá;Chiquinquirá;PPNA;0;;0;0;4055;0;4055;0;0;0
diciembre 2021;Boyacá;Chiquinquirá;Excepción;1994;;0;1994;1994;0;0;0;0;0
diciembre 2021;Boyacá;Chiquinquirá;Contributivo;30692;;30692;0;30692;0;0;0;0;0
diciembre 2021;Boyacá;Moniquirá;Subsidiado;15428;;0;0;15428;0;0;0;0;15428
diciembre 2021;Boyacá;Moniquirá;Sisben I;0;;0;0;107;0;0;107;0;0
diciembre 2021;Boyacá;Moniquirá;Sisben II;0;;0;0;38;0;0;0;38;0
diciembre 2021;Boyacá;Moniquirá;Poblacion;0;0;0;0;23272,885510826;23272,885510826;0;0;0;0
diciembre 2021;Boyacá;Moniquirá;PPNA;0;;0;0;2736;0;2736;0;0;0
diciembre 2021;Boyacá;Moniquirá;Excepción;618;;0;618;618;0;0;0;0;0
diciembre 2021;Boyacá;Moniquirá;Contributivo;7744;;7744;0;7744;0;0;0;0;0
diciembre 2021;Boyacá;Tipacoque;Subsidiado;2822;;0;0;2822;0;0;0;0;2822
diciembre 2021;Boyacá;Tipacoque;Sisben I;0;;0;0;0;0;0;0;0;0
diciembre 2021;Boyacá;Tipacoque;Sisben II;0;;0;0;2;0;0;0;2;0
diciembre 2021;Boyacá;Tipacoque;Poblacion;0;0;0;0;3323,483413529;3323,483413529;0;0;0;0
diciembre 2021;Boyacá;Tipacoque;PPNA;0;;0;0;274;0;274;0;0;0
diciembre 2021;Boyacá;Tipacoque;Excepción;25;;0;25;25;0;0;0;0;0
